seed,radius,crop,method,pred,n,rmse,coverage
70404,1,1,median,blend0.3,2644,0.08802307787231829,0.8309379727685325
70404,1,1,median,blend0.4,2644,0.10054201502588886,0.8309379727685325
70404,1,1,median,hard,2644,0.2141159026482351,0.8309379727685325
70404,1,1,median,blend0.01,2644,0.06945338140194732,0.8309379727685325
70404,1,1,median,blend0.02,2644,0.06948172861071251,0.8309379727685325
70404,1,1,median,blend0.03,2644,0.06956009137835098,0.8309379727685325
70404,1,1,median,blend0.05,2644,0.06986608300183046,0.8309379727685325
70404,1,1,median,blend0.08,2644,0.07069260223443474,0.8309379727685325
70404,1,1,median,blend0.1,2644,0.07148202602588295,0.8309379727685325
70404,1,1,median,blend0.15,2644,0.07424299641783418,0.8309379727685325
70404,1,1,median,blend0.2,2644,0.0780275398242137,0.8309379727685325
70404,1,1,median,blend0.3,2644,0.08810585578508531,0.8309379727685325
70404,1,1,median,blend0.4,2644,0.1006613858566133,0.8309379727685325
70404,1,1,mean,mix,2644,0.21375385466267577,0.8309379727685325
70404,1,1,mean,blend0.01,2644,0.069452272344315,0.8309379727685325
70404,1,1,mean,blend0.02,2644,0.06947934664440183,0.8309379727685325
70404,1,1,mean,blend0.03,2644,0.06955627558956602,0.8309379727685325
70404,1,1,mean,blend0.05,2644,0.0698589318817074,0.8309379727685325
70404,1,1,mean,blend0.08,2644,0.07067935061886893,0.8309379727685325
70404,1,1,mean,blend0.1,2644,0.07146404248160701,0.8309379727685325
70404,1,1,mean,blend0.15,2644,0.07421123942732123,0.8309379727685325
70404,1,1,mean,blend0.2,2644,0.07797991044000906,0.8309379727685325
70404,1,1,mean,blend0.3,2644,0.08802307787231829,0.8309379727685325
70404,1,1,mean,blend0.4,2644,0.10054201502588886,0.8309379727685325
70404,1,1,mean,hard,2644,0.2141159026482351,0.8309379727685325
70404,1,1,mean,blend0.01,2644,0.06945338140194732,0.8309379727685325
70404,1,1,mean,blend0.02,2644,0.06948172861071251,0.8309379727685325
70404,1,1,mean,blend0.03,2644,0.06956009137835098,0.8309379727685325
70404,1,1,mean,blend0.05,2644,0.06986608300183046,0.8309379727685325
70404,1,1,mean,blend0.08,2644,0.07069260223443474,0.8309379727685325
70404,1,1,mean,blend0.1,2644,0.07148202602588295,0.8309379727685325
70404,1,1,mean,blend0.15,2644,0.07424299641783418,0.8309379727685325
70404,1,1,mean,blend0.2,2644,0.0780275398242137,0.8309379727685325
70404,1,1,mean,blend0.3,2644,0.08810585578508531,0.8309379727685325
70404,1,1,mean,blend0.4,2644,0.1006613858566133,0.8309379727685325
70404,1,0,median,mix,2644,0.21490284712834484,0.8430408472012103
70404,1,0,median,blend0.01,2644,0.06946168482231746,0.8430408472012103
70404,1,0,median,blend0.02,2644,0.06949933972832757,0.8430408472012103
70404,1,0,median,blend0.03,2644,0.06958799277041319,0.8430408472012103
70404,1,0,median,blend0.05,2644,0.0699174057053566,0.8430408472012103
70404,1,0,median,blend0.08,2644,0.07078566645775766,0.8430408472012103
70404,1,0,median,blend0.1,2644,0.07160687792979026,0.8430408472012103
70404,1,0,median,blend0.15,2644,0.0744586803785352,0.8430408472012103
70404,1,0,median,blend0.2,2644,0.07834598886446179,0.8430408472012103
70404,1,0,median,blend0.3,2644,0.08864783165850683,0.8430408472012103
70404,1,0,median,blend0.4,2644,0.10143262407463224,0.8430408472012103
70404,1,0,median,hard,2644,0.21541913373980676,0.8430408472012103
70404,1,0,median,blend0.01,2644,0.0694622190441731,0.8430408472012103
70404,1,0,median,blend0.02,2644,0.06950066901618002,0.8430408472012103
70404,1,0,median,blend0.03,2644,0.06959037578808776,0.8430408472012103
70404,1,0,median,blend0.05,2644,0.06992265790151882,0.8430408472012103
70404,1,0,median,blend0.08,2644,0.07079704646100532,0.8430408472012103
70404,1,0,median,blend0.1,2644,0.07162347637496201,0.8430408472012103
70404,1,0,median,blend0.15,2644,0.07449177058524813,0.8430408472012103
70404,1,0,median,blend0.2,2644,0.07839950662270978,0.8430408472012103
70404,1,0,median,blend0.3,2644,0.08874948933266168,0.8430408472012103
70404,1,0,median,blend0.4,2644,0.10158685949672074,0.8430408472012103
70404,1,0,mean,mix,2644,0.21490284712834484,0.8430408472012103
70404,1,0,mean,blend0.01,2644,0.06946168482231746,0.8430408472012103
70404,1,0,mean,blend0.02,2644,0.06949933972832757,0.8430408472012103
70404,1,0,mean,blend0.03,2644,0.06958799277041319,0.8430408472012103
70404,1,0,mean,blend0.05,2644,0.0699174057053566,0.8430408472012103
70404,1,0,mean,blend0.08,2644,0.07078566645775766,0.8430408472012103
70404,1,0,mean,blend0.1,2644,0.07160687792979026,0.8430408472012103
70404,1,0,mean,blend0.15,2644,0.0744586803785352,0.8430408472012103
70404,1,0,mean,blend0.2,2644,0.07834598886446179,0.8430408472012103
70404,1,0,mean,blend0.3,2644,0.08864783165850683,0.8430408472012103
70404,1,0,mean,blend0.4,2644,0.10143262407463224,0.8430408472012103
70404,1,0,mean,hard,2644,0.21541913373980676,0.8430408472012103
70404,1,0,mean,blend0.01,2644,0.0694622190441731,0.8430408472012103
70404,1,0,mean,blend0.02,2644,0.06950066901618002,0.8430408472012103
70404,1,0,mean,blend0.03,2644,0.06959037578808776,0.8430408472012103
70404,1,0,mean,blend0.05,2644,0.06992265790151882,0.8430408472012103
70404,1,0,mean,blend0.08,2644,0.07079704646100532,0.8430408472012103
70404,1,0,mean,blend0.1,2644,0.07162347637496201,0.8430408472012103
70404,1,0,mean,blend0.15,2644,0.07449177058524813,0.8430408472012103
70404,1,0,mean,blend0.2,2644,0.07839950662270978,0.8430408472012103
70404,1,0,mean,blend0.3,2644,0.08874948933266168,0.8430408472012103
70404,1,0,mean,blend0.4,2644,0.10158685949672074,0.8430408472012103
70404,2,1,median,mix,2644,0.2044833353912441,0.9754160363086233
70404,2,1,median,blend0.01,2644,0.06946596567278308,0.9754160363086233
70404,2,1,median,blend0.02,2644,0.06950948197460885,0.9754160363086233
70404,2,1,median,blend0.03,2644,0.06960556111000106,0.9754160363086233
70404,2,1,median,blend0.05,2644,0.06995442309216475,0.9754160363086233
70404,2,1,median,blend0.08,2644,0.07086282336837499,0.9754160363086233
70404,2,1,median,blend0.1,2644,0.0717175743021976,0.9754160363086233
70404,2,1,median,blend0.15,2644,0.07467368014073253,0.9754160363086233
70404,2,1,median,blend0.2,2644,0.07868840725332531,0.9754160363086233
70404,2,1,median,blend0.3,2644,0.08928693051998898,0.9754160363086233
70404,2,1,median,blend0.4,2644,0.10239278314724976,0.9754160363086233
70404,2,1,median,hard,2644,0.20496615879922467,0.9754160363086233
70404,2,1,median,blend0.01,2644,0.06946723931856469,0.9754160363086233
70404,2,1,median,blend0.02,2644,0.06951228214414554,0.9754160363086233
70404,2,1,median,blend0.03,2644,0.06961013673232636,0.9754160363086233
70404,2,1,median,blend0.05,2644,0.06996327522271155,0.9754160363086233
70404,2,1,median,blend0.08,2644,0.0708797998081425,0.9754160363086233
70404,2,1,median,blend0.1,2644,0.07174100732113592,0.9754160363086233
70404,2,1,median,blend0.15,2644,0.07471631548428151,0.9754160363086233
70404,2,1,median,blend0.2,2644,0.07875358331006345,0.9754160363086233
70404,2,1,median,blend0.3,2644,0.08940277010826336,0.9754160363086233
70404,2,1,median,blend0.4,2644,0.10256196852644223,0.9754160363086233
70404,2,1,mean,mix,2644,0.1996634629868238,0.9754160363086233
70404,2,1,mean,blend0.01,2644,0.06946359980058105,0.9754160363086233
70404,2,1,mean,blend0.02,2644,0.06950203951895903,0.9754160363086233
70404,2,1,mean,blend0.03,2644,0.06959034735492045,0.9754160363086233
70404,2,1,mean,blend0.05,2644,0.06991570484002302,0.9754160363086233
70404,2,1,mean,blend0.08,2644,0.07076968558679937,0.9754160363086233
70404,2,1,mean,blend0.1,2644,0.07157617769056965,0.9754160363086233
70404,2,1,mean,blend0.15,2644,0.07437487030848425,0.9754160363086233
70404,2,1,mean,blend0.2,2644,0.07818965497502064,0.9754160363086233
70404,2,1,mean,blend0.3,2644,0.08830747330674693,0.9754160363086233
70404,2,1,mean,blend0.4,2644,0.10088068349748204,0.9754160363086233
70404,2,1,mean,hard,2644,0.2001472678075817,0.9754160363086233
70404,2,1,mean,blend0.01,2644,0.06946495114737937,0.9754160363086233
70404,2,1,mean,blend0.02,2644,0.06950498760546683,0.9754160363086233
70404,2,1,mean,blend0.03,2644,0.06959513371812999,0.9754160363086233
70404,2,1,mean,blend0.05,2644,0.0699248719762931,0.9754160363086233
70404,2,1,mean,blend0.08,2644,0.07078708483534164,0.9754160363086233
70404,2,1,mean,blend0.1,2644,0.07160007803028175,0.9754160363086233
70404,2,1,mean,blend0.15,2644,0.07441801800628572,0.9754160363086233
70404,2,1,mean,blend0.2,2644,0.07825534110222301,0.9754160363086233
70404,2,1,mean,blend0.3,2644,0.08842382459556941,0.9754160363086233
70404,2,1,mean,blend0.4,2644,0.10105045378023142,0.9754160363086233
70404,2,0,median,mix,2644,0.20644511211554545,0.9829803328290468
70404,2,0,median,blend0.01,2644,0.06948308727781324,0.9829803328290468
70404,2,0,median,blend0.02,2644,0.06954493687029809,0.9829803328290468
70404,2,0,median,blend0.03,2644,0.06966051625398781,0.9829803328290468
70404,2,0,median,blend0.05,2644,0.07005167697672395,0.9829803328290468
70404,2,0,median,blend0.08,2644,0.07103091393735693,0.9829803328290468
70404,2,0,median,blend0.1,2644,0.07193709193221261,0.9829803328290468
70404,2,0,median,blend0.15,2644,0.07503275478147195,0.9829803328290468
70404,2,0,median,blend0.2,2644,0.07919687323720526,0.9829803328290468
70404,2,0,median,blend0.3,2644,0.09010210679844592,0.9829803328290468
70404,2,0,median,blend0.4,2644,0.1035069077529099,0.9829803328290468
70404,2,0,median,hard,2644,0.2087627317374682,0.9829803328290468
70404,2,0,median,blend0.01,2644,0.06948898011572315,0.9829803328290468
70404,2,0,median,blend0.02,2644,0.06955796628650522,0.9829803328290468
70404,2,0,median,blend0.03,2644,0.06968190578646075,0.9829803328290468
70404,2,0,median,blend0.05,2644,0.0700933495094398,0.9829803328290468
70404,2,0,median,blend0.08,2644,0.07111138903534842,0.9829803328290468
70404,2,0,median,blend0.1,2644,0.07204852072894785,0.9829803328290468
70404,2,0,median,blend0.15,2644,0.07523646806031593,0.9829803328290468
70404,2,0,median,blend0.2,2644,0.07950904355063275,0.9829803328290468
70404,2,0,median,blend0.3,2644,0.09065807766647087,0.9829803328290468
70404,2,0,median,blend0.4,2644,0.10431963601719464,0.9829803328290468
70404,2,0,mean,mix,2644,0.20109306848698588,0.9829803328290468
70404,2,0,mean,blend0.01,2644,0.06947996619006581,0.9829803328290468
70404,2,0,mean,blend0.02,2644,0.06953564866438627,0.9829803328290468
70404,2,0,mean,blend0.03,2644,0.06964203647993311,0.9829803328290468
70404,2,0,mean,blend0.05,2644,0.07000589328289694,0.9829803328290468
70404,2,0,mean,blend0.08,2644,0.07092276391903793,0.9829803328290468
70404,2,0,mean,blend0.1,2644,0.07177402772654287,0.9829803328290468
70404,2,0,mean,blend0.15,2644,0.07469169251076099,0.9829803328290468
70404,2,0,mean,blend0.2,2644,0.07863102896713822,0.9829803328290468
70404,2,0,mean,blend0.3,2644,0.08899873047342118,0.9829803328290468
70404,2,0,mean,blend0.4,2644,0.10181020078773911,0.9829803328290468
70404,2,0,mean,hard,2644,0.20338921136287405,0.9829803328290468
70404,2,0,mean,blend0.01,2644,0.06948577450948853,0.9829803328290468
70404,2,0,mean,blend0.02,2644,0.06954846422845477,0.9829803328290468
70404,2,0,mean,blend0.03,2644,0.0696630396761368,0.9829803328290468
70404,2,0,mean,blend0.05,2644,0.07004671403264597,0.9829803328290468
70404,2,0,mean,blend0.08,2644,0.07100143128323956,0.9829803328290468
70404,2,0,mean,blend0.1,2644,0.07188287921621345,0.9829803328290468
70404,2,0,mean,blend0.15,2644,0.07489065080358066,0.9829803328290468
70404,2,0,mean,blend0.2,2644,0.07893621416615228,0.9829803328290468
70404,2,0,mean,blend0.3,2644,0.08954397686207201,0.9829803328290468
70404,2,0,mean,blend0.4,2644,0.10260965832018258,0.9829803328290468
70404,4,1,median,mix,2644,0.19920986526551165,0.9901664145234493
70404,4,1,median,blend0.01,2644,0.0694821252478265,0.9901664145234493
70404,4,1,median,blend0.02,2644,0.0695391911970829,0.9901664145234493
70404,4,1,median,blend0.03,2644,0.06964618578952417,0.9901664145234493
70404,4,1,median,blend0.05,2644,0.07000893841704663,0.9901664145234493
70404,4,1,median,blend0.08,2644,0.07091848911159303,0.9901664145234493
70404,4,1,median,blend0.1,2644,0.0717612663912131,0.9901664145234493
70404,4,1,median,blend0.15,2644,0.07464633100311076,0.9901664145234493
70404,4,1,median,blend0.2,2644,0.07853940153036436,0.9901664145234493
70404,4,1,median,blend0.3,2644,0.08878663053011392,0.9901664145234493
70404,4,1,median,blend0.4,2644,0.1014572021026606,0.9901664145234493
70404,4,1,median,hard,2644,0.20033473800287424,0.9901664145234493
70404,4,1,median,blend0.01,2644,0.06948454512557335,0.9901664145234493
70404,4,1,median,blend0.02,2644,0.06954462442161807,0.9901664145234493
70404,4,1,median,blend0.03,2644,0.06965521781437294,0.9901664145234493
70404,4,1,median,blend0.05,2644,0.07002688026021582,0.9901664145234493
70404,4,1,median,blend0.08,2644,0.07095385405813395,0.9901664145234493
70404,4,1,median,blend0.1,2644,0.07181073790033955,0.9901664145234493
70404,4,1,median,blend0.15,2644,0.07473851350741122,0.9901664145234493
70404,4,1,median,blend0.2,2644,0.07868261516686692,0.9901664145234493
70404,4,1,median,blend0.3,2644,0.08904665406390937,0.9901664145234493
70404,4,1,median,blend0.4,2644,0.10184223136416479,0.9901664145234493
70404,4,1,mean,mix,2644,0.18880508201403212,0.9901664145234493
70404,4,1,mean,blend0.01,2644,0.06948187388703711,0.9901664145234493
70404,4,1,mean,blend0.02,2644,0.06953288703764325,0.9901664145234493
70404,4,1,mean,blend0.03,2644,0.06962805316584751,0.9901664145234493
70404,4,1,mean,blend0.05,2644,0.06995003991594045,0.9901664145234493
70404,4,1,mean,blend0.08,2644,0.0707570507522876,0.9901664145234493
70404,4,1,mean,blend0.1,2644,0.07150538998667454,0.9901664145234493
70404,4,1,mean,blend0.15,2644,0.07407313402019494,0.9901664145234493
70404,4,1,mean,blend0.2,2644,0.07755277714900805,0.9901664145234493
70404,4,1,mean,blend0.3,2644,0.08678149793585829,0.9901664145234493
70404,4,1,mean,blend0.4,2644,0.09829957384724224,0.9901664145234493
70404,4,1,mean,hard,2644,0.18976092480808232,0.9901664145234493
70404,4,1,mean,blend0.01,2644,0.06948489718429748,0.9901664145234493
70404,4,1,mean,blend0.02,2644,0.06953938847844203,0.9901664145234493
70404,4,1,mean,blend0.03,2644,0.06963847991297167,0.9901664145234493
70404,4,1,mean,blend0.05,2644,0.06996961996486704,0.9901664145234493
70404,4,1,mean,blend0.08,2644,0.07079343457280306,0.9901664145234493
70404,4,1,mean,blend0.1,2644,0.07155485606132046,0.9901664145234493
70404,4,1,mean,blend0.15,2644,0.07416090728034963,0.9901664145234493
70404,4,1,mean,blend0.2,2644,0.0776851076210421,0.9901664145234493
70404,4,1,mean,blend0.3,2644,0.087013944889709,0.9901664145234493
70404,4,1,mean,blend0.4,2644,0.09863797140800064,0.9901664145234493
70404,4,0,median,mix,2644,0.20016774918810967,0.9920574886535553
70404,4,0,median,blend0.01,2644,0.06949924245587923,0.9920574886535553
70404,4,0,median,blend0.02,2644,0.06957369676880637,0.9920574886535553
70404,4,0,median,blend0.03,2644,0.06969831264291626,0.9920574886535553
70404,4,0,median,blend0.05,2644,0.07009685129033198,0.9920574886535553
70404,4,0,median,blend0.08,2644,0.07106086227352136,0.9920574886535553
70404,4,0,median,blend0.1,2644,0.0719400385957437,0.9920574886535553
70404,4,0,median,blend0.15,2644,0.07491457015744021,0.9920574886535553
70404,4,0,median,blend0.2,2644,0.07889258245849057,0.9920574886535553
70404,4,0,median,blend0.3,2644,0.0892905498151816,0.9920574886535553
70404,4,0,median,blend0.4,2644,0.10208651875316432,0.9920574886535553
70404,4,0,median,hard,2644,0.2032704208842169,0.9920574886535553
70404,4,0,median,blend0.01,2644,0.06950595283552993,0.9920574886535553
70404,4,0,median,blend0.02,2644,0.06958876964626293,0.9920574886535553
70404,4,0,median,blend0.03,2644,0.06972337620035843,0.9920574886535553
70404,4,0,median,blend0.05,2644,0.0701466512696067,0.9920574886535553
70404,4,0,median,blend0.08,2644,0.07115901226908601,0.9920574886535553
70404,4,0,median,blend0.1,2644,0.07207730564177825,0.9920574886535553
70404,4,0,median,blend0.15,2644,0.07517012011148455,0.9920574886535553
70404,4,0,median,blend0.2,2644,0.07928921484874159,0.9920574886535553
70404,4,0,median,blend0.3,2644,0.09000953201252777,0.9920574886535553
70404,4,0,median,blend0.4,2644,0.10315011766319702,0.9920574886535553
70404,4,0,mean,mix,2644,0.18997029546251953,0.9920574886535553
70404,4,0,mean,blend0.01,2644,0.06949834282238064,0.9920574886535553
70404,4,0,mean,blend0.02,2644,0.06956618703028919,0.9920574886535553
70404,4,0,mean,blend0.03,2644,0.06967851328413656,0.9920574886535553
70404,4,0,mean,blend0.05,2644,0.07003567107290114,0.9920574886535553
70404,4,0,mean,blend0.08,2644,0.0708970456467371,0.9920574886535553
70404,4,0,mean,blend0.1,2644,0.07168230058643081,0.9920574886535553
70404,4,0,mean,blend0.15,2644,0.07434286804431857,0.9920574886535553
70404,4,0,mean,blend0.2,2644,0.07791357171703935,0.9920574886535553
70404,4,0,mean,blend0.3,2644,0.08731155917682348,0.9920574886535553
70404,4,0,mean,blend0.4,2644,0.09897829732779082,0.9920574886535553
70404,4,0,mean,hard,2644,0.1927742877607054,0.9920574886535553
70404,4,0,mean,blend0.01,2644,0.069505978381891,0.9920574886535553
70404,4,0,mean,blend0.02,2644,0.0695828339189359,0.9920574886535553
70404,4,0,mean,blend0.03,2644,0.06970552546935187,0.9920574886535553
70404,4,0,mean,blend0.05,2644,0.07008736383044188,0.9920574886535553
70404,4,0,mean,blend0.08,2644,0.07099509980152562,0.9920574886535553
70404,4,0,mean,blend0.1,2644,0.07181699017356628,0.9920574886535553
70404,4,0,mean,blend0.15,2644,0.07458629613761268,0.9920574886535553
70404,4,0,mean,blend0.2,2644,0.07828502443324234,0.9920574886535553
70404,4,0,mean,blend0.3,2644,0.08797377997806624,0.9920574886535553
70404,4,0,mean,blend0.4,2644,0.09995100208070799,0.9920574886535553
70404,8,1,median,mix,2644,0.19655418831483804,0.9916792738275341
70404,8,1,median,blend0.01,2644,0.06949422798544781,0.9916792738275341
70404,8,1,median,blend0.02,2644,0.0695616913335554,0.9916792738275341
70404,8,1,median,blend0.03,2644,0.06967736058816963,0.9916792738275341
70404,8,1,median,blend0.05,2644,0.07005226214480444,0.9916792738275341
70404,8,1,median,blend0.08,2644,0.07096710827659419,0.9916792738275341
70404,8,1,median,blend0.1,2644,0.07180501587485272,0.9916792738275341
70404,8,1,median,blend0.15,2644,0.07465061060975899,0.9916792738275341
70404,8,1,median,blend0.2,2644,0.07847024602019816,0.9916792738275341
70404,8,1,median,blend0.3,2644,0.08849660254443234,0.9916792738275341
70404,8,1,median,blend0.4,2644,0.10088690578612398,0.9916792738275341
70404,8,1,median,hard,2644,0.19777504523286868,0.9916792738275341
70404,8,1,median,blend0.01,2644,0.06949416408469865,0.9916792738275341
70404,8,1,median,blend0.02,2644,0.06956225819306307,0.9916792738275341
70404,8,1,median,blend0.03,2644,0.06967924952323724,0.9916792738275341
70404,8,1,median,blend0.05,2644,0.07005884163241241,0.9916792738275341
70404,8,1,median,blend0.08,2644,0.07098566722849793,0.9916792738275341
70404,8,1,median,blend0.1,2644,0.07183466913536456,0.9916792738275341
70404,8,1,median,blend0.15,2644,0.07471764344246326,0.9916792738275341
70404,8,1,median,blend0.2,2644,0.0785860098637077,0.9916792738275341
70404,8,1,median,blend0.3,2644,0.088732264787922,0.9916792738275341
70404,8,1,median,blend0.4,2644,0.10125799372924939,0.9916792738275341
70404,8,1,mean,mix,2644,0.18597631855343016,0.9916792738275341
70404,8,1,mean,blend0.01,2644,0.0694897318757124,0.9916792738275341
70404,8,1,mean,blend0.02,2644,0.0695469705063085,0.9916792738275341
70404,8,1,mean,blend0.03,2644,0.06964672179076584,0.9916792738275341
70404,8,1,mean,blend0.05,2644,0.06997295758244375,0.9916792738275341
70404,8,1,mean,blend0.08,2644,0.0707741958018319,0.9916792738275341
70404,8,1,mean,blend0.1,2644,0.07151084197176445,0.9916792738275341
70404,8,1,mean,blend0.15,2644,0.07402397061012125,0.9916792738275341
70404,8,1,mean,blend0.2,2644,0.07741742639074713,0.9916792738275341
70404,8,1,mean,blend0.3,2644,0.08640464809966966,0.9916792738275341
70404,8,1,mean,blend0.4,2644,0.09762538825681394,0.9916792738275341
70404,8,1,mean,hard,2644,0.18697706348078677,0.9916792738275341
70404,8,1,mean,blend0.01,2644,0.06949039504091077,0.9916792738275341
70404,8,1,mean,blend0.02,2644,0.0695488199114528,0.9916792738275341
70404,8,1,mean,blend0.03,2644,0.06965027702214167,0.9916792738275341
70404,8,1,mean,blend0.05,2644,0.06998145994323368,0.9916792738275341
70404,8,1,mean,blend0.08,2644,0.07079382480810653,0.9916792738275341
70404,8,1,mean,blend0.1,2644,0.07154022070137529,0.9916792738275341
70404,8,1,mean,blend0.15,2644,0.07408499423975613,0.9916792738275341
70404,8,1,mean,blend0.2,2644,0.07751873525991029,0.9916792738275341
70404,8,1,mean,blend0.3,2644,0.08660395175592872,0.9916792738275341
70404,8,1,mean,blend0.4,2644,0.0979350479059616,0.9916792738275341
70404,8,0,median,mix,2644,0.19618621236419032,0.9962178517397882
70404,8,0,median,blend0.01,2644,0.06951824149877517,0.9962178517397882
70404,8,0,median,blend0.02,2644,0.06960921652713228,0.9962178517397882
70404,8,0,median,blend0.03,2644,0.06974784884264879,0.9962178517397882
70404,8,0,median,blend0.05,2644,0.07016685833168314,0.9962178517397882
70404,8,0,median,blend0.08,2644,0.07114276776106994,0.9962178517397882
70404,8,0,median,blend0.1,2644,0.0720176483706141,0.9962178517397882
70404,8,0,median,blend0.15,2644,0.07494165764742783,0.9962178517397882
70404,8,0,median,blend0.2,2644,0.0788195352084182,0.9962178517397882
70404,8,0,median,blend0.3,2644,0.08890851143604019,0.9962178517397882
70404,8,0,median,blend0.4,2644,0.10130722828474606,0.9962178517397882
70404,8,0,median,hard,2644,0.19932488233996148,0.9962178517397882
70404,8,0,median,blend0.01,2644,0.06952313235890602,0.9962178517397882
70404,8,0,median,blend0.02,2644,0.06962068073799237,0.9962178517397882
70404,8,0,median,blend0.03,2644,0.06976754836700222,0.9962178517397882
70404,8,0,median,blend0.05,2644,0.07020789940214828,0.9962178517397882
70404,8,0,median,blend0.08,2644,0.07122741310857932,0.9962178517397882
70404,8,0,median,blend0.1,2644,0.07213852205576965,0.9962178517397882
70404,8,0,median,blend0.15,2644,0.07517474790543219,0.9962178517397882
70404,8,0,median,blend0.2,2644,0.07918950822694708,0.9962178517397882
70404,8,0,median,blend0.3,2644,0.0895981394414213,0.9962178517397882
70404,8,0,median,blend0.4,2644,0.1023450609399727,0.9962178517397882
70404,8,0,mean,mix,2644,0.18578415373217774,0.9962178517397882
70404,8,0,mean,blend0.01,2644,0.0695183591518856,0.9962178517397882
70404,8,0,mean,blend0.02,2644,0.06960370510714611,0.9962178517397882
70404,8,0,mean,blend0.03,2644,0.06973099426564566,0.9962178517397882
70404,8,0,mean,blend0.05,2644,0.0701104131211923,0.9962178517397882
70404,8,0,mean,blend0.08,2644,0.07098608956587542,0.9962178517397882
70404,8,0,mean,blend0.1,2644,0.07176842126041731,0.9962178517397882
70404,8,0,mean,blend0.15,2644,0.07438077595336649,0.9962178517397882
70404,8,0,mean,blend0.2,2644,0.07785146531479548,0.9962178517397882
70404,8,0,mean,blend0.3,2644,0.08693229623795609,0.9962178517397882
70404,8,0,mean,blend0.4,2644,0.09818261925026024,0.9962178517397882
70404,8,0,mean,hard,2644,0.18844345081268363,0.9962178517397882
70404,8,0,mean,blend0.01,2644,0.06952280513309102,0.9962178517397882
70404,8,0,mean,blend0.02,2644,0.06961393475183321,0.9962178517397882
70404,8,0,mean,blend0.03,2644,0.06974832957882031,0.9962178517397882
70404,8,0,mean,blend0.05,2644,0.07014584008960013,0.9962178517397882
70404,8,0,mean,blend0.08,2644,0.07105792465460521,0.9962178517397882
70404,8,0,mean,blend0.1,2644,0.07187029255891897,0.9962178517397882
70404,8,0,mean,blend0.15,2644,0.07457540651411868,0.9962178517397882
70404,8,0,mean,blend0.2,2644,0.07815942550070404,0.9962178517397882
70404,8,0,mean,blend0.3,2644,0.08750692298981846,0.9962178517397882
70404,8,0,mean,blend0.4,2644,0.09905067532400946,0.9962178517397882
70404,16,1,median,mix,2644,0.19428538767932893,0.9928139183055976
70404,16,1,median,blend0.01,2644,0.06951993354519341,0.9928139183055976
70404,16,1,median,blend0.02,2644,0.06961130257409757,0.9928139183055976
70404,16,1,median,blend0.03,2644,0.06974903513786318,0.9928139183055976
70404,16,1,median,blend0.05,2644,0.07016240679923293,0.9928139183055976
70404,16,1,median,blend0.08,2644,0.0711205507968843,0.9928139183055976
70404,16,1,median,blend0.1,2644,0.07197770403054614,0.9928139183055976
70404,16,1,median,blend0.15,2644,0.07483896507704434,0.9928139183055976
70404,16,1,median,blend0.2,2644,0.07863209126523048,0.9928139183055976
70404,16,1,median,blend0.3,2644,0.08850671580486656,0.9928139183055976
70404,16,1,median,blend0.4,2644,0.10065827723028316,0.9928139183055976
70404,16,1,median,hard,2644,0.19597871085951293,0.9928139183055976
70404,16,1,median,blend0.01,2644,0.06952055436688588,0.9928139183055976
70404,16,1,median,blend0.02,2644,0.06961348206530614,0.9928139183055976
70404,16,1,median,blend0.03,2644,0.06975370429011062,0.9928139183055976
70404,16,1,median,blend0.05,2644,0.07017480266831531,0.9928139183055976
70404,16,1,median,blend0.08,2644,0.07115114696362033,0.9928139183055976
70404,16,1,median,blend0.1,2644,0.07202457284262671,0.9928139183055976
70404,16,1,median,blend0.15,2644,0.07493930567957675,0.9928139183055976
70404,16,1,median,blend0.2,2644,0.07880091533262543,0.9928139183055976
70404,16,1,median,blend0.3,2644,0.08884214392477137,0.9928139183055976
70404,16,1,median,blend0.4,2644,0.10118085754150041,0.9928139183055976
70404,16,1,mean,mix,2644,0.18317564349395996,0.9928139183055976
70404,16,1,mean,blend0.01,2644,0.06950552420386634,0.9928139183055976
70404,16,1,mean,blend0.02,2644,0.06957676553671979,0.9928139183055976
70404,16,1,mean,blend0.03,2644,0.06968870975955715,0.9928139183055976
70404,16,1,mean,blend0.05,2644,0.07003385518347599,0.9928139183055976
70404,16,1,mean,blend0.08,2644,0.07084976683442697,0.9928139183055976
70404,16,1,mean,blend0.1,2644,0.07158721702530292,0.9928139183055976
70404,16,1,mean,blend0.15,2644,0.07407264915988022,0.9928139183055976
70404,16,1,mean,blend0.2,2644,0.07740041348897783,0.9928139183055976
70404,16,1,mean,blend0.3,2644,0.08616886993207158,0.9928139183055976
70404,16,1,mean,blend0.4,2644,0.09709521127606861,0.9928139183055976
70404,16,1,mean,hard,2644,0.18447876523895376,0.9928139183055976
70404,16,1,mean,blend0.01,2644,0.06950596416376921,0.9928139183055976
70404,16,1,mean,blend0.02,2644,0.0695783262087533,0.9928139183055976
70404,16,1,mean,blend0.03,2644,0.06969206781183251,0.9928139183055976
70404,16,1,mean,blend0.05,2644,0.07004281001106662,0.9928139183055976
70404,16,1,mean,blend0.08,2644,0.07087196002855257,0.9928139183055976
70404,16,1,mean,blend0.1,2644,0.07162129417048128,0.9928139183055976
70404,16,1,mean,blend0.15,2644,0.07414603615894938,0.9928139183055976
70404,16,1,mean,blend0.2,2644,0.07752464080881136,0.9928139183055976
