seed,config,weight,n,peer_n,coverage,rmse,base_rmse,delta_rmse
70404,n12_c80_r080_k1,0.2000000000,2644,1256,0.4750378215,0.0673924728,0.0671352518,0.0002572210
70404,n12_c80_r125_k1,0.1500000000,2644,1687,0.6380484115,0.0673981864,0.0671352518,0.0002629345
70404,n8_c40_r125_k1,0.1000000000,2644,2210,0.8358547655,0.0674024814,0.0671352518,0.0002672295
70404,n8_c60_r125_k1,0.1200000000,2644,2079,0.7863086233,0.0674030992,0.0671352518,0.0002678474
70404,n8_c40_r060_k1,0.1500000000,2644,948,0.3585476551,0.0674047773,0.0671352518,0.0002695255
70404,n12_c40_r080_k1,0.1500000000,2644,1459,0.5518154312,0.0674048806,0.0671352518,0.0002696287
70404,n16_c80_r125_k3,0.2000000000,2644,1563,0.5911497731,0.0674052875,0.0671352518,0.0002700357
70404,n12_c60_r060_k2,0.2000000000,2644,883,0.3339636914,0.0674074032,0.0671352518,0.0002721514
70404,n12_c60_r060_k1,0.2000000000,2644,883,0.3339636914,0.0674108488,0.0671352518,0.0002755970
70404,n12_c40_r060_k2,0.2000000000,2644,913,0.3453101362,0.0674121737,0.0671352518,0.0002769219
70404,n8_c80_r060_k1,0.2000000000,2644,853,0.3226172466,0.0674133685,0.0671352518,0.0002781167
70404,n8_c40_r100_k3,0.1500000000,2644,1954,0.7390317700,0.0674140219,0.0671352518,0.0002787701
70404,n16_c40_r080_k1,0.2000000000,2644,1361,0.5147503782,0.0674152058,0.0671352518,0.0002799540
70404,n16_c80_r080_k1,0.2500000000,2644,1168,0.4417549168,0.0674173346,0.0671352518,0.0002820828
70404,n12_c60_r060_k3,0.2000000000,2644,883,0.3339636914,0.0674221917,0.0671352518,0.0002869399
70404,n12_c80_r060_k1,0.2000000000,2644,828,0.3131618759,0.0674248271,0.0671352518,0.0002895753
70404,n16_c80_r125_k2,0.2000000000,2644,1563,0.5911497731,0.0674248481,0.0671352518,0.0002895963
70404,n16_c60_r060_k3,0.2500000000,2644,840,0.3177004539,0.0674264189,0.0671352518,0.0002911671
70404,n12_c60_r100_k2,0.2000000000,2644,1777,0.6720877458,0.0674266837,0.0671352518,0.0002914319
70404,n12_c60_r080_k2,0.2000000000,2644,1392,0.5264750378,0.0674291709,0.0671352518,0.0002939191
70404,n12_c40_r125_k2,0.1200000000,2644,2115,0.7999243570,0.0674294977,0.0671352518,0.0002942459
70404,n16_c40_r080_k3,0.2000000000,2644,1361,0.5147503782,0.0674298402,0.0671352518,0.0002945884
70404,n16_c40_r100_k1,0.2000000000,2644,1735,0.6562027231,0.0674316992,0.0671352518,0.0002964474
70404,n12_c60_r080_k3,0.2000000000,2644,1392,0.5264750378,0.0674320977,0.0671352518,0.0002968459
70404,n16_c60_r060_k1,0.3000000000,2644,840,0.3177004539,0.0674352300,0.0671352518,0.0002999782
70404,n12_c60_r100_k3,0.2000000000,2644,1777,0.6720877458,0.0674402778,0.0671352518,0.0003050260
70404,n16_c40_r100_k2,0.2000000000,2644,1735,0.6562027231,0.0674409333,0.0671352518,0.0003056815
70404,n16_c80_r125_k1,0.2000000000,2644,1563,0.5911497731,0.0674413759,0.0671352518,0.0003061241
70404,n16_c80_r060_k1,0.3000000000,2644,795,0.3006807867,0.0674424143,0.0671352518,0.0003071625
70404,n12_c40_r060_k3,0.2000000000,2644,913,0.3453101362,0.0674462978,0.0671352518,0.0003110460
70404,n12_c60_r125_k3,0.1500000000,2644,1980,0.7488653555,0.0674468294,0.0671352518,0.0003115776
70404,n16_c80_r060_k2,0.3000000000,2644,795,0.3006807867,0.0674483475,0.0671352518,0.0003130957
70404,n12_c40_r125_k3,0.1200000000,2644,2115,0.7999243570,0.0674487227,0.0671352518,0.0003134709
70404,n16_c40_r060_k3,0.2500000000,2644,868,0.3282904690,0.0674525355,0.0671352518,0.0003172837
70404,n12_c80_r080_k3,0.2500000000,2644,1256,0.4750378215,0.0674554969,0.0671352518,0.0003202451
70404,n12_c40_r125_k1,0.1200000000,2644,2115,0.7999243570,0.0674557114,0.0671352518,0.0003204596
70404,n8_c80_r080_k3,0.2500000000,2644,1307,0.4943267776,0.0674584553,0.0671352518,0.0003232035
70404,n8_c40_r080_k1,0.1500000000,2644,1520,0.5748865356,0.0674585957,0.0671352518,0.0003233439
70404,n12_c60_r125_k2,0.1500000000,2644,1980,0.7488653555,0.0674606450,0.0671352518,0.0003253932
70404,n16_c80_r060_k3,0.3000000000,2644,795,0.3006807867,0.0674617272,0.0671352518,0.0003264753
70404,n12_c80_r100_k1,0.2000000000,2644,1532,0.5794251135,0.0674644736,0.0671352518,0.0003292218
70404,n8_c80_r125_k1,0.1500000000,2644,1773,0.6705748865,0.0674650255,0.0671352518,0.0003297737
70404,n8_c80_r060_k3,0.2500000000,2644,853,0.3226172466,0.0674691525,0.0671352518,0.0003339007
70404,n8_c60_r060_k2,0.2000000000,2644,916,0.3464447806,0.0674695260,0.0671352518,0.0003342742
70404,n8_c80_r100_k1,0.2000000000,2644,1604,0.6066565809,0.0674791824,0.0671352518,0.0003439306
70404,n16_c60_r125_k3,0.2000000000,2644,1825,0.6902420575,0.0674817181,0.0671352518,0.0003464662
70404,n8_c80_r080_k2,0.2500000000,2644,1307,0.4943267776,0.0674827712,0.0671352518,0.0003475194
70404,n12_c80_r080_k2,0.2500000000,2644,1256,0.4750378215,0.0674828952,0.0671352518,0.0003476434
70404,n12_c40_r060_k1,0.2000000000,2644,913,0.3453101362,0.0674835222,0.0671352518,0.0003482703
70404,n12_c80_r060_k3,0.2500000000,2644,828,0.3131618759,0.0674851508,0.0671352518,0.0003498990
70404,n8_c40_r100_k1,0.1500000000,2644,1954,0.7390317700,0.0674864961,0.0671352518,0.0003512443
70404,n8_c80_r060_k2,0.2500000000,2644,853,0.3226172466,0.0674869228,0.0671352518,0.0003516710
70404,n16_c60_r125_k2,0.2000000000,2644,1825,0.6902420575,0.0674904632,0.0671352518,0.0003552114
70404,n8_c60_r060_k3,0.2000000000,2644,916,0.3464447806,0.0674937249,0.0671352518,0.0003584730
70404,n16_c40_r060_k1,0.3000000000,2644,868,0.3282904690,0.0674949853,0.0671352518,0.0003597335
70404,n8_c60_r080_k2,0.2000000000,2644,1450,0.5484114977,0.0674983864,0.0671352518,0.0003631346
70404,n12_c60_r125_k1,0.1500000000,2644,1980,0.7488653555,0.0674988213,0.0671352518,0.0003635695
70404,n16_c40_r100_k3,0.2000000000,2644,1735,0.6562027231,0.0675005016,0.0671352518,0.0003652498
70404,n16_c60_r125_k1,0.2000000000,2644,1825,0.6902420575,0.0675019728,0.0671352518,0.0003667210
70404,n12_c80_r060_k2,0.2500000000,2644,828,0.3131618759,0.0675028306,0.0671352518,0.0003675788
70404,n8_c40_r125_k2,0.1200000000,2644,2210,0.8358547655,0.0675066801,0.0671352518,0.0003714283
70404,n16_c80_r100_k2,0.2500000000,2644,1427,0.5397125567,0.0675088692,0.0671352518,0.0003736174
70404,n8_c40_r060_k2,0.2000000000,2644,948,0.3585476551,0.0675168069,0.0671352518,0.0003815551
70404,n12_c40_r080_k2,0.2000000000,2644,1459,0.5518154312,0.0675186016,0.0671352518,0.0003833498
70404,n8_c60_r060_k1,0.2000000000,2644,916,0.3464447806,0.0675194922,0.0671352518,0.0003842404
70404,n8_c60_r080_k3,0.2000000000,2644,1450,0.5484114977,0.0675195032,0.0671352518,0.0003842514
70404,n8_c40_r125_k3,0.1200000000,2644,2210,0.8358547655,0.0675248463,0.0671352518,0.0003895945
70404,n16_c60_r060_k2,0.3000000000,2644,840,0.3177004539,0.0675253215,0.0671352518,0.0003900697
70404,n16_c80_r100_k3,0.2500000000,2644,1427,0.5397125567,0.0675276789,0.0671352518,0.0003924270
70404,n8_c60_r100_k2,0.2000000000,2644,1861,0.7038577912,0.0675289495,0.0671352518,0.0003936977
70404,n8_c60_r125_k2,0.1500000000,2644,2079,0.7863086233,0.0675320407,0.0671352518,0.0003967889
70404,n12_c60_r080_k1,0.2000000000,2644,1392,0.5264750378,0.0675342708,0.0671352518,0.0003990190
70404,n16_c60_r080_k2,0.2500000000,2644,1287,0.4867624811,0.0675377203,0.0671352518,0.0004024685
70404,n8_c60_r125_k3,0.1500000000,2644,2079,0.7863086233,0.0675388880,0.0671352518,0.0004036361
70404,n8_c40_r060_k3,0.2000000000,2644,948,0.3585476551,0.0675425265,0.0671352518,0.0004072746
70404,n16_c40_r060_k2,0.3000000000,2644,868,0.3282904690,0.0675425925,0.0671352518,0.0004073407
70404,n12_c60_r100_k1,0.2000000000,2644,1777,0.6720877458,0.0675483808,0.0671352518,0.0004131290
70404,n12_c40_r080_k3,0.2000000000,2644,1459,0.5518154312,0.0675504257,0.0671352518,0.0004151739
70404,n8_c40_r125_k1,0.1200000000,2644,2210,0.8358547655,0.0675564956,0.0671352518,0.0004212437
70404,n12_c60_r060_k2,0.2500000000,2644,883,0.3339636914,0.0675646916,0.0671352518,0.0004294398
70404,n8_c60_r100_k3,0.2000000000,2644,1861,0.7038577912,0.0675647208,0.0671352518,0.0004294690
70404,n16_c60_r080_k3,0.2500000000,2644,1287,0.4867624811,0.0675662936,0.0671352518,0.0004310418
70404,n16_c60_r080_k1,0.2500000000,2644,1287,0.4867624811,0.0675690764,0.0671352518,0.0004338246
70404,n12_c40_r100_k2,0.2000000000,2644,1867,0.7061270802,0.0675704025,0.0671352518,0.0004351507
70404,n16_c80_r100_k1,0.2500000000,2644,1427,0.5397125567,0.0675732365,0.0671352518,0.0004379847
70404,n12_c40_r060_k2,0.2500000000,2644,913,0.3453101362,0.0675749992,0.0671352518,0.0004397474
70404,n12_c60_r060_k1,0.2500000000,2644,883,0.3339636914,0.0675786807,0.0671352518,0.0004434289
70404,n16_c80_r080_k2,0.3000000000,2644,1168,0.4417549168,0.0675807854,0.0671352518,0.0004455336
70404,n12_c60_r060_k3,0.2500000000,2644,883,0.3339636914,0.0675811672,0.0671352518,0.0004459154
70404,n16_c80_r080_k3,0.3000000000,2644,1168,0.4417549168,0.0675813185,0.0671352518,0.0004460667
70404,n16_c60_r060_k3,0.3000000000,2644,840,0.3177004539,0.0675823447,0.0671352518,0.0004470929
70404,n8_c80_r060_k1,0.2500000000,2644,853,0.3226172466,0.0675866409,0.0671352518,0.0004513891
70404,n12_c80_r060_k1,0.2500000000,2644,828,0.3131618759,0.0675927286,0.0671352518,0.0004574768
70404,n8_c40_r060_k1,0.2000000000,2644,948,0.3585476551,0.0675951877,0.0671352518,0.0004599359
70404,n12_c80_r125_k3,0.2000000000,2644,1687,0.6380484115,0.0675985457,0.0671352518,0.0004632939
70404,n16_c60_r100_k2,0.2500000000,2644,1639,0.6198940998,0.0676029282,0.0671352518,0.0004676764
70404,n12_c40_r060_k3,0.2500000000,2644,913,0.3453101362,0.0676158983,0.0671352518,0.0004806465
70404,n12_c80_r100_k3,0.2500000000,2644,1532,0.5794251135,0.0676173495,0.0671352518,0.0004820977
70404,n16_c40_r060_k3,0.3000000000,2644,868,0.3282904690,0.0676191064,0.0671352518,0.0004838546
70404,n12_c40_r100_k3,0.2000000000,2644,1867,0.7061270802,0.0676195746,0.0671352518,0.0004843228
70404,n12_c80_r125_k2,0.2000000000,2644,1687,0.6380484115,0.0676197978,0.0671352518,0.0004845460
70404,n12_c80_r100_k2,0.2500000000,2644,1532,0.5794251135,0.0676213846,0.0671352518,0.0004861328
70404,n16_c60_r100_k1,0.2500000000,2644,1639,0.6198940998,0.0676330480,0.0671352518,0.0004977962
70404,n8_c40_r080_k2,0.2000000000,2644,1520,0.5748865356,0.0676335181,0.0671352518,0.0004982662
70404,n8_c80_r100_k2,0.2500000000,2644,1604,0.6066565809,0.0676338813,0.0671352518,0.0004986295
70404,n8_c60_r080_k1,0.2000000000,2644,1450,0.5484114977,0.0676346404,0.0671352518,0.0004993886
70404,n8_c80_r100_k3,0.2500000000,2644,1604,0.6066565809,0.0676395721,0.0671352518,0.0005043203
70404,n16_c40_r080_k2,0.2500000000,2644,1361,0.5147503782,0.0676415101,0.0671352518,0.0005062583
70404,n8_c60_r125_k1,0.1500000000,2644,2079,0.7863086233,0.0676450174,0.0671352518,0.0005097656
70404,n12_c40_r125_k2,0.1500000000,2644,2115,0.7999243570,0.0676451857,0.0671352518,0.0005099339
70404,n8_c80_r060_k3,0.3000000000,2644,853,0.3226172466,0.0676453118,0.0671352518,0.0005100600
70404,n16_c60_r100_k3,0.2500000000,2644,1639,0.6198940998,0.0676491202,0.0671352518,0.0005138684
70404,n8_c80_r080_k1,0.2500000000,2644,1307,0.4943267776,0.0676507114,0.0671352518,0.0005154596
70404,n8_c40_r080_k3,0.2000000000,2644,1520,0.5748865356,0.0676548728,0.0671352518,0.0005196209
70404,n12_c80_r060_k3,0.3000000000,2644,828,0.3131618759,0.0676572568,0.0671352518,0.0005220050
70404,n8_c60_r060_k2,0.2500000000,2644,916,0.3464447806,0.0676612437,0.0671352518,0.0005259919
70404,n12_c40_r125_k3,0.1500000000,2644,2115,0.7999243570,0.0676650526,0.0671352518,0.0005298008
70404,n12_c80_r080_k1,0.2500000000,2644,1256,0.4750378215,0.0676657110,0.0671352518,0.0005304592
70404,n8_c80_r060_k2,0.3000000000,2644,853,0.3226172466,0.0676685373,0.0671352518,0.0005332855
70404,n12_c40_r060_k1,0.2500000000,2644,913,0.3453101362,0.0676739310,0.0671352518,0.0005386792
70404,n12_c80_r060_k2,0.3000000000,2644,828,0.3131618759,0.0676800134,0.0671352518,0.0005447616
70404,n12_c40_r080_k1,0.2000000000,2644,1459,0.5518154312,0.0676830150,0.0671352518,0.0005477632
70404,n16_c40_r080_k3,0.2500000000,2644,1361,0.5147503782,0.0676873483,0.0671352518,0.0005520965
70404,n8_c60_r060_k3,0.2500000000,2644,916,0.3464447806,0.0676896582,0.0671352518,0.0005544064
70404,n12_c60_r080_k3,0.2500000000,2644,1392,0.5264750378,0.0676934014,0.0671352518,0.0005581496
70404,n12_c60_r080_k2,0.2500000000,2644,1392,0.5264750378,0.0676945569,0.0671352518,0.0005593051
70404,n16_c40_r080_k1,0.2500000000,2644,1361,0.5147503782,0.0676975632,0.0671352518,0.0005623114
70404,n16_c80_r080_k1,0.3000000000,2644,1168,0.4417549168,0.0676991422,0.0671352518,0.0005638904
70404,n16_c40_r125_k2,0.2000000000,2644,1960,0.7413010590,0.0677011646,0.0671352518,0.0005659128
70404,n12_c40_r125_k1,0.1500000000,2644,2115,0.7999243570,0.0677037228,0.0671352518,0.0005684709
70404,n16_c40_r125_k1,0.2000000000,2644,1960,0.7413010590,0.0677107007,0.0671352518,0.0005754489
70404,n16_c40_r125_k3,0.2000000000,2644,1960,0.7413010590,0.0677184995,0.0671352518,0.0005832477
70404,n8_c60_r100_k1,0.2000000000,2644,1861,0.7038577912,0.0677193519,0.0671352518,0.0005841001
70404,n12_c40_r100_k1,0.2000000000,2644,1867,0.7061270802,0.0677212720,0.0671352518,0.0005860202
70404,n8_c80_r125_k3,0.2000000000,2644,1773,0.6705748865,0.0677234983,0.0671352518,0.0005882465
70404,n8_c40_r060_k2,0.2500000000,2644,948,0.3585476551,0.0677257123,0.0671352518,0.0005904605
70404,n12_c80_r080_k3,0.3000000000,2644,1256,0.4750378215,0.0677323779,0.0671352518,0.0005971261
70404,n8_c40_r100_k2,0.2000000000,2644,1954,0.7390317700,0.0677335120,0.0671352518,0.0005982602
70404,n8_c60_r060_k1,0.2500000000,2644,916,0.3464447806,0.0677364403,0.0671352518,0.0006011885
70404,n16_c80_r125_k3,0.2500000000,2644,1563,0.5911497731,0.0677370803,0.0671352518,0.0006018284
70404,n8_c80_r125_k2,0.2000000000,2644,1773,0.6705748865,0.0677427780,0.0671352518,0.0006075262
70404,n8_c80_r080_k3,0.3000000000,2644,1307,0.4943267776,0.0677550067,0.0671352518,0.0006197549
70404,n8_c40_r060_k3,0.2500000000,2644,948,0.3585476551,0.0677558542,0.0671352518,0.0006206024
70404,n8_c40_r125_k2,0.1500000000,2644,2210,0.8358547655,0.0677571123,0.0671352518,0.0006218605
70404,n12_c60_r060_k2,0.3000000000,2644,883,0.3339636914,0.0677572675,0.0671352518,0.0006220157
70404,n16_c80_r125_k2,0.2500000000,2644,1563,0.5911497731,0.0677655071,0.0671352518,0.0006302553
70404,n12_c80_r080_k2,0.3000000000,2644,1256,0.4750378215,0.0677702734,0.0671352518,0.0006350215
70404,n8_c40_r100_k3,0.2000000000,2644,1954,0.7390317700,0.0677716621,0.0671352518,0.0006364103
70404,n12_c60_r060_k3,0.3000000000,2644,883,0.3339636914,0.0677746286,0.0671352518,0.0006393768
70404,n12_c40_r060_k2,0.3000000000,2644,913,0.3453101362,0.0677748161,0.0671352518,0.0006395643
70404,n8_c40_r125_k3,0.1500000000,2644,2210,0.8358547655,0.0677751922,0.0671352518,0.0006399404
70404,n8_c40_r080_k1,0.2000000000,2644,1520,0.5748865356,0.0677792574,0.0671352518,0.0006440056
70404,n12_c60_r100_k2,0.2500000000,2644,1777,0.6720877458,0.0677806450,0.0671352518,0.0006453932
70404,n12_c60_r060_k1,0.3000000000,2644,883,0.3339636914,0.0677856018,0.0671352518,0.0006503500
70404,n16_c40_r100_k2,0.2500000000,2644,1735,0.6562027231,0.0677858376,0.0671352518,0.0006505858
70404,n8_c80_r080_k2,0.3000000000,2644,1307,0.4943267776,0.0677875563,0.0671352518,0.0006523045
70404,n12_c80_r125_k1,0.2000000000,2644,1687,0.6380484115,0.0677896549,0.0671352518,0.0006544030
70404,n12_c60_r100_k3,0.2500000000,2644,1777,0.6720877458,0.0677921439,0.0671352518,0.0006568921
70404,n12_c80_r060_k1,0.3000000000,2644,828,0.3131618759,0.0677983623,0.0671352518,0.0006631105
70404,n8_c80_r060_k1,0.3000000000,2644,853,0.3226172466,0.0678008887,0.0671352518,0.0006656369
70404,n8_c60_r080_k2,0.2500000000,2644,1450,0.5484114977,0.0678070701,0.0671352518,0.0006718183
70404,n16_c40_r100_k1,0.2500000000,2644,1735,0.6562027231,0.0678164275,0.0671352518,0.0006811757
70404,n12_c40_r080_k2,0.2500000000,2644,1459,0.5518154312,0.0678213701,0.0671352518,0.0006861183
70404,n12_c40_r060_k3,0.3000000000,2644,913,0.3453101362,0.0678217727,0.0671352518,0.0006865209
70404,n16_c60_r080_k2,0.3000000000,2644,1287,0.4867624811,0.0678254665,0.0671352518,0.0006902147
70404,n12_c60_r125_k3,0.2000000000,2644,1980,0.7488653555,0.0678277715,0.0671352518,0.0006925197
70404,n8_c60_r080_k3,0.2500000000,2644,1450,0.5484114977,0.0678304601,0.0671352518,0.0006952083
70404,n8_c40_r060_k1,0.2500000000,2644,948,0.3585476551,0.0678352698,0.0671352518,0.0007000180
70404,n12_c80_r100_k1,0.2500000000,2644,1532,0.5794251135,0.0678389041,0.0671352518,0.0007036523
70404,n16_c80_r125_k1,0.2500000000,2644,1563,0.5911497731,0.0678433702,0.0671352518,0.0007081183
70404,n8_c40_r125_k1,0.1500000000,2644,2210,0.8358547655,0.0678495058,0.0671352518,0.0007142540
70404,n16_c80_r100_k2,0.3000000000,2644,1427,0.5397125567,0.0678528758,0.0671352518,0.0007176240
70404,n12_c60_r125_k2,0.2000000000,2644,1980,0.7488653555,0.0678539824,0.0671352518,0.0007187306
70404,n12_c60_r080_k1,0.2500000000,2644,1392,0.5264750378,0.0678542169,0.0671352518,0.0007189651
70404,n16_c60_r080_k3,0.3000000000,2644,1287,0.4867624811,0.0678551215,0.0671352518,0.0007198697
70404,n16_c40_r100_k3,0.2500000000,2644,1735,0.6562027231,0.0678553921,0.0671352518,0.0007201403
70404,n12_c40_r080_k3,0.2500000000,2644,1459,0.5518154312,0.0678560474,0.0671352518,0.0007207956
70404,n16_c60_r125_k3,0.2500000000,2644,1825,0.6902420575,0.0678652799,0.0671352518,0.0007300281
70404,n16_c80_r100_k3,0.3000000000,2644,1427,0.5397125567,0.0678701237,0.0671352518,0.0007348719
70404,n8_c80_r100_k1,0.2500000000,2644,1604,0.6066565809,0.0678779591,0.0671352518,0.0007427073
70404,n16_c60_r125_k2,0.2500000000,2644,1825,0.6902420575,0.0678843575,0.0671352518,0.0007491057
70404,n16_c60_r080_k1,0.3000000000,2644,1287,0.4867624811,0.0678945711,0.0671352518,0.0007593193
70404,n8_c60_r060_k2,0.3000000000,2644,916,0.3464447806,0.0678956122,0.0671352518,0.0007603604
70404,n8_c80_r125_k1,0.2000000000,2644,1773,0.6705748865,0.0679048600,0.0671352518,0.0007696082
70404,n12_c40_r060_k1,0.3000000000,2644,913,0.3453101362,0.0679050942,0.0671352518,0.0007698424
70404,n8_c40_r100_k1,0.2000000000,2644,1954,0.7390317700,0.0679137180,0.0671352518,0.0007784662
70404,n8_c60_r060_k3,0.3000000000,2644,916,0.3464447806,0.0679275013,0.0671352518,0.0007922495
70404,n8_c60_r100_k2,0.2500000000,2644,1861,0.7038577912,0.0679415653,0.0671352518,0.0008063135
70404,n12_c60_r125_k1,0.2000000000,2644,1980,0.7488653555,0.0679621169,0.0671352518,0.0008268651
70404,n16_c60_r125_k1,0.2500000000,2644,1825,0.6902420575,0.0679660900,0.0671352518,0.0008308382
70404,n16_c40_r080_k2,0.3000000000,2644,1361,0.5147503782,0.0679667487,0.0671352518,0.0008314969
70404,n16_c80_r100_k1,0.3000000000,2644,1427,0.5397125567,0.0679745337,0.0671352518,0.0008392819
70404,n12_c60_r100_k1,0.2500000000,2644,1777,0.6720877458,0.0679780538,0.0671352518,0.0008428020
70404,n12_c40_r100_k2,0.2500000000,2644,1867,0.7061270802,0.0679782793,0.0671352518,0.0008430275
70404,n8_c40_r060_k2,0.3000000000,2644,948,0.3585476551,0.0679793236,0.0671352518,0.0008440718
70404,n8_c60_r100_k3,0.2500000000,2644,1861,0.7038577912,0.0679809683,0.0671352518,0.0008457165
70404,n8_c60_r125_k3,0.2000000000,2644,2079,0.7863086233,0.0679823137,0.0671352518,0.0008470619
70404,n8_c60_r125_k2,0.2000000000,2644,2079,0.7863086233,0.0679824802,0.0671352518,0.0008472284
70404,n8_c40_r080_k2,0.2500000000,2644,1520,0.5748865356,0.0679919086,0.0671352518,0.0008566568
70404,n16_c60_r100_k2,0.3000000000,2644,1639,0.6198940998,0.0679983274,0.0671352518,0.0008630756
70404,n8_c60_r060_k1,0.3000000000,2644,916,0.3464447806,0.0680009727,0.0671352518,0.0008657208
70404,n12_c80_r100_k3,0.3000000000,2644,1532,0.5794251135,0.0680082088,0.0671352518,0.0008729570
70404,n8_c60_r080_k1,0.2500000000,2644,1450,0.5484114977,0.0680100974,0.0671352518,0.0008748456
70404,n8_c40_r060_k3,0.3000000000,2644,948,0.3585476551,0.0680130778,0.0671352518,0.0008778260
70404,n8_c40_r080_k3,0.2500000000,2644,1520,0.5748865356,0.0680151715,0.0671352518,0.0008799197
70404,n16_c40_r080_k3,0.3000000000,2644,1361,0.5147503782,0.0680170882,0.0671352518,0.0008818364
70404,n12_c80_r100_k2,0.3000000000,2644,1532,0.5794251135,0.0680188463,0.0671352518,0.0008835945
70404,n12_c80_r080_k1,0.3000000000,2644,1256,0.4750378215,0.0680209701,0.0671352518,0.0008857183
70404,n8_c80_r080_k1,0.3000000000,2644,1307,0.4943267776,0.0680234653,0.0671352518,0.0008882135
70404,n12_c80_r125_k3,0.2500000000,2644,1687,0.6380484115,0.0680235791,0.0671352518,0.0008883273
70404,n12_c60_r080_k3,0.3000000000,2644,1392,0.5264750378,0.0680281878,0.0671352518,0.0008929360
70404,n12_c40_r100_k3,0.2500000000,2644,1867,0.7061270802,0.0680333830,0.0671352518,0.0008981312
70404,n12_c60_r080_k2,0.3000000000,2644,1392,0.5264750378,0.0680352985,0.0671352518,0.0009000467
70404,n16_c60_r100_k3,0.3000000000,2644,1639,0.6198940998,0.0680481576,0.0671352518,0.0009129058
70404,n8_c80_r100_k2,0.3000000000,2644,1604,0.6066565809,0.0680534223,0.0671352518,0.0009181705
70404,n12_c40_r080_k1,0.2500000000,2644,1459,0.5518154312,0.0680536806,0.0671352518,0.0009184288
70404,n8_c80_r100_k3,0.3000000000,2644,1604,0.6066565809,0.0680549152,0.0671352518,0.0009196633
70404,n12_c80_r125_k2,0.2500000000,2644,1687,0.6380484115,0.0680558673,0.0671352518,0.0009206155
70404,n16_c40_r080_k1,0.3000000000,2644,1361,0.5147503782,0.0680632308,0.0671352518,0.0009279790
70404,n16_c60_r100_k1,0.3000000000,2644,1639,0.6198940998,0.0680846896,0.0671352518,0.0009494378
70404,n8_c40_r060_k1,0.3000000000,2644,948,0.3585476551,0.0681244986,0.0671352518,0.0009892468
70404,n12_c40_r125_k2,0.2000000000,2644,2115,0.7999243570,0.0681287442,0.0671352518,0.0009934924
70404,n12_c40_r125_k3,0.2000000000,2644,2115,0.7999243570,0.0681460262,0.0671352518,0.0010107744
70404,n16_c40_r125_k2,0.2500000000,2644,1960,0.7413010590,0.0681718196,0.0671352518,0.0010365678
70404,n16_c80_r125_k3,0.3000000000,2644,1563,0.5911497731,0.0681722372,0.0671352518,0.0010369854
70404,n16_c40_r125_k3,0.2500000000,2644,1960,0.7413010590,0.0681844849,0.0671352518,0.0010492331
70404,n8_c60_r125_k1,0.2000000000,2644,2079,0.7863086233,0.0682006742,0.0671352518,0.0010654224
70404,n8_c60_r080_k2,0.3000000000,2644,1450,0.5484114977,0.0682010482,0.0671352518,0.0010657964
70404,n8_c40_r080_k1,0.2500000000,2644,1520,0.5748865356,0.0682042726,0.0671352518,0.0010690208
70404,n12_c40_r080_k2,0.3000000000,2644,1459,0.5518154312,0.0682051585,0.0671352518,0.0010699066
70404,n8_c80_r125_k3,0.2500000000,2644,1773,0.6705748865,0.0682078186,0.0671352518,0.0010725668
70404,n16_c80_r125_k2,0.3000000000,2644,1563,0.5911497731,0.0682110144,0.0671352518,0.0010757626
70404,n12_c40_r100_k1,0.2500000000,2644,1867,0.7061270802,0.0682113660,0.0671352518,0.0010761142
70404,n8_c40_r100_k2,0.2500000000,2644,1954,0.7390317700,0.0682169148,0.0671352518,0.0010816630
70404,n8_c60_r080_k3,0.3000000000,2644,1450,0.5484114977,0.0682255113,0.0671352518,0.0010902595
70404,n8_c60_r100_k1,0.2500000000,2644,1861,0.7038577912,0.0682304814,0.0671352518,0.0010952295
70404,n16_c40_r100_k2,0.3000000000,2644,1735,0.6562027231,0.0682356391,0.0671352518,0.0011003873
70404,n8_c80_r125_k2,0.2500000000,2644,1773,0.6705748865,0.0682382908,0.0671352518,0.0011030390
70404,n12_c40_r080_k3,0.3000000000,2644,1459,0.5518154312,0.0682406608,0.0671352518,0.0011054090
70404,n12_c60_r100_k2,0.3000000000,2644,1777,0.6720877458,0.0682443822,0.0671352518,0.0011091304
70404,n16_c40_r125_k1,0.2500000000,2644,1960,0.7413010590,0.0682506978,0.0671352518,0.0011154460
70404,n12_c60_r100_k3,0.3000000000,2644,1777,0.6720877458,0.0682516451,0.0671352518,0.0011163933
70404,n8_c40_r100_k3,0.2500000000,2644,1954,0.7390317700,0.0682588350,0.0671352518,0.0011235832
70404,n12_c60_r080_k1,0.3000000000,2644,1392,0.5264750378,0.0682602740,0.0671352518,0.0011250222
70404,n12_c40_r125_k1,0.2000000000,2644,2115,0.7999243570,0.0682632726,0.0671352518,0.0011280208
70404,n8_c40_r125_k2,0.2000000000,2644,2210,0.8358547655,0.0683116456,0.0671352518,0.0011763938
70404,n16_c40_r100_k3,0.3000000000,2644,1735,0.6562027231,0.0683131598,0.0671352518,0.0011779080
70404,n16_c40_r100_k1,0.3000000000,2644,1735,0.6562027231,0.0683222215,0.0671352518,0.0011869697
70404,n8_c40_r125_k3,0.2000000000,2644,2210,0.8358547655,0.0683255411,0.0671352518,0.0011902893
70404,n12_c80_r100_k1,0.3000000000,2644,1532,0.5794251135,0.0683272420,0.0671352518,0.0011919902
