protocol,candidate,n,rmse_pooled,mae_pooled,parts
exact_hidden_doy,delta_z_w7_w0.400,1114,0.0742414816304402,0.05268276938081957,6
exact_hidden_doy,state_peer_w0.300,1111,0.07451821988553518,0.05493174359508516,6
exact_hidden_doy,delta_peer_w0.300,1111,0.07451821988553518,0.05493174359508516,6
exact_hidden_doy,state_z_w30_w0.375,1114,0.07464995394342243,0.054107424925075545,6
exact_hidden_doy,delta_z_w30_w0.375,1114,0.07464995394342243,0.054107424925075545,6
exact_hidden_doy,gate_w0.500,1114,0.07465996217597883,0.05483168495905496,6
exact_hidden_doy,state_z_interp_w0.350,1114,0.07468179346976264,0.05293251815542671,6
exact_hidden_doy,delta_z_interp_w0.350,1114,0.07468179346976264,0.0529325181554267,6
exact_hidden_doy,state_z_w14_w0.425,1114,0.07501192715848942,0.05357208847332332,6
exact_hidden_doy,delta_z_w14_w0.425,1114,0.07501192715848942,0.05357208847332332,6
exact_hidden_doy,state_local_peer_w0.400,1111,0.07516040824192748,0.05575801367943274,6
exact_hidden_doy,delta_local_peer_w0.400,1111,0.07516040824192748,0.05575801367943274,6
exact_hidden_doy,state_z_w60_w0.325,1114,0.07543372559543432,0.0554007897309381,6
exact_hidden_doy,delta_z_w60_w0.325,1114,0.07543372559543432,0.055400789730938114,6
exact_hidden_doy,state_z_w7_w0.425,1114,0.07546538024292034,0.05368230737820628,6
exact_hidden_doy,delta_z_w7_w0.425,1114,0.07546538024292034,0.05368230737820627,6
exact_hidden_doy,state_peer30_w0.275,1114,0.07596884361161041,0.056256360949878854,6
exact_hidden_doy,delta_peer30_w0.275,1114,0.07596884361161041,0.056256360949878854,6
exact_hidden_doy,state_z_w30_w0.400,1114,0.07603048864479134,0.055236525649360435,6
exact_hidden_doy,delta_z_w30_w0.400,1114,0.07603048864479134,0.05523652564936043,6
exact_hidden_doy,state_z_interp_w0.375,1114,0.07608219371018299,0.05401627039833428,6
exact_hidden_doy,delta_z_interp_w0.375,1114,0.07608219371018299,0.05401627039833428,6
exact_hidden_doy,state_z_w14_w0.450,1114,0.07624928812516377,0.05458305897006736,6
exact_hidden_doy,delta_z_w14_w0.450,1114,0.07624928812516377,0.05458305897006735,6
exact_hidden_doy,state_peer_w0.325,1111,0.07663135831181797,0.05666111032458049,6
exact_hidden_doy,delta_peer_w0.325,1111,0.07663135831181797,0.05666111032458049,6
exact_hidden_doy,state_local_peer_w0.425,1111,0.07672595482691626,0.05705447234126481,6
exact_hidden_doy,delta_local_peer_w0.425,1111,0.07672595482691626,0.05705447234126481,6
exact_hidden_doy,state_z_w7_w0.450,1114,0.07673394275065135,0.054718448020021286,6
exact_hidden_doy,delta_z_w7_w0.450,1114,0.07673394275065135,0.054718448020021286,6
exact_hidden_doy,state_z_w60_w0.350,1114,0.07713301710741617,0.056869378013631566,6
exact_hidden_doy,delta_z_w60_w0.350,1114,0.07713301710741617,0.056869378013631566,6
exact_hidden_doy,state_z_w30_w0.425,1114,0.07746535821541996,0.05641135943258781,6
exact_hidden_doy,delta_z_w30_w0.425,1114,0.07746535821541997,0.05641135943258781,6
