protocol,partition,candidate,n,rmse,mae
random_private_like,random1,factor_z_w0.300,2644,0.07912555921575117,0.05557133215471373
random_private_like,random1,factor_z_w0.325,2644,0.08113081924132515,0.05713836993449907
random_private_like,random1,factor_z_w0.350,2644,0.08324363678503305,0.058783901630683484
random_private_like,random1,factor_z_w0.375,2644,0.08545603445336755,0.06046380971178782
random_private_like,random1,factor_z_w0.400,2644,0.08776048147462771,0.06218344887058148
random_private_like,random1,factor_z_w0.425,2644,0.09014991912191886,0.06393407889176864
random_private_like,random1,factor_z_w0.450,2644,0.09261776963188675,0.06571970680223507
random_private_like,random1,factor_z_w0.475,2644,0.09515793246150678,0.0675405573578711
random_private_like,random1,factor_z_w0.500,2644,0.09776477123166002,0.06938805706530914
random_private_like,random1,factor_robust_w0.000,2644,0.06654105909924508,0.04336477478155467
random_private_like,random1,factor_robust_w0.025,2644,0.06725142656890272,0.044768129311351594
random_private_like,random1,factor_robust_w0.050,2644,0.06969322881033568,0.047840601758410206
random_private_like,random1,factor_robust_w0.075,2644,0.07369455777342783,0.05223542334006174
random_private_like,random1,factor_robust_w0.100,2644,0.07901885525484655,0.057691562297228126
random_private_like,random1,factor_robust_w0.125,2644,0.08541909074150632,0.06390408691301826
random_private_like,random1,factor_robust_w0.150,2644,0.09267260963941283,0.07087093221972936
random_private_like,random1,factor_robust_w0.175,2644,0.10059500001792486,0.07830955543268157
random_private_like,random1,factor_robust_w0.200,2644,0.10904056775708573,0.08610639692645676
random_private_like,random1,factor_robust_w0.225,2644,0.1178969327078653,0.09430467642846094
random_private_like,random1,factor_robust_w0.250,2644,0.12707823576054336,0.10280231924231678
random_private_like,random1,factor_robust_w0.275,2644,0.1365189334966237,0.11150391055363362
random_private_like,random1,factor_robust_w0.300,2644,0.14616877347454513,0.12035592339462307
random_private_like,random1,factor_robust_w0.325,2644,0.15598894644174058,0.12933211945423795
random_private_like,random1,factor_robust_w0.350,2644,0.1659492163943824,0.13841351534678567
random_private_like,random1,factor_robust_w0.375,2644,0.1760258031334295,0.14757807765888087
random_private_like,random1,factor_robust_w0.400,2644,0.18619982344938518,0.15683938537027012
random_private_like,random1,factor_robust_w0.425,2644,0.19645614032997177,0.16614779463361742
random_private_like,random1,factor_robust_w0.450,2644,0.2067825085230153,0.1755140240506097
random_private_like,random1,factor_robust_w0.475,2644,0.21716893545290097,0.18491667923589186
random_private_like,random1,factor_robust_w0.500,2644,0.22760719926525966,0.1943700341130721
random_private_like,random1,factor_peer_w0.000,2644,0.06654105909924508,0.04336477478155467
random_private_like,random1,factor_peer_w0.025,2644,0.06667316965733397,0.04372922199210922
random_private_like,random1,factor_peer_w0.050,2644,0.06698731904277132,0.04430806054992488
random_private_like,random1,factor_peer_w0.075,2644,0.06748096492490611,0.04504648641838068
random_private_like,random1,factor_peer_w0.100,2644,0.06815020686785014,0.04588913192058192
random_private_like,random1,factor_peer_w0.125,2644,0.06898993491329813,0.046846514473993135
random_private_like,random1,factor_peer_w0.150,2644,0.06999401329276268,0.04793402920571418
random_private_like,random1,factor_peer_w0.175,2644,0.07115548488057508,0.04912357248754943
random_private_like,random1,factor_peer_w0.200,2644,0.07246678214622228,0.05039210917541571
random_private_like,random1,factor_peer_w0.225,2644,0.07391993205450284,0.05172848630230048
random_private_like,random1,factor_peer_w0.250,2644,0.07550674505984598,0.053128602017194215
random_private_like,random1,factor_peer_w0.275,2644,0.07721898146439654,0.05460149634602914
random_private_like,random1,factor_peer_w0.300,2644,0.07904849145645373,0.05617440472909526
random_private_like,random1,factor_peer_w0.325,2644,0.08098732776773936,0.0578088469176158
random_private_like,random1,factor_peer_w0.350,2644,0.08302783190384679,0.059485073186147965
random_private_like,random1,factor_peer_w0.375,2644,0.0851626962738006,0.06120269826406543
random_private_like,random1,factor_peer_w0.400,2644,0.08738500533197768,0.06296445860631676
random_private_like,random1,factor_peer_w0.425,2644,0.08968825916134124,0.06475638005335456
random_private_like,random1,factor_peer_w0.450,2644,0.09206638289946026,0.06658610259799086
random_private_like,random1,factor_peer_w0.475,2644,0.0945137251581173,0.06844493250518513
random_private_like,random1,factor_peer_w0.500,2644,0.09702504821237774,0.07032449913739568
random_private_like,random2,factor_abs_w0.000,2644,0.06821208638790288,0.04083501769879138
random_private_like,random2,factor_abs_w0.025,2644,0.06938351290111464,0.042645156567216284
random_private_like,random2,factor_abs_w0.050,2644,0.07223451946791715,0.0461030211073471
random_private_like,random2,factor_abs_w0.075,2644,0.07657774187174758,0.05096216393777948
random_private_like,random2,factor_abs_w0.100,2644,0.08217691953793628,0.05687205739773003
random_private_like,random2,factor_abs_w0.125,2644,0.08879477724768642,0.0636700264533472
random_private_like,random2,factor_abs_w0.150,2644,0.09622135748024652,0.07110826663764787
random_private_like,random2,factor_abs_w0.175,2644,0.10428402375901057,0.07897929555190161
random_private_like,random2,factor_abs_w0.200,2644,0.11284651698015186,0.08717115843672428
random_private_like,random2,factor_abs_w0.225,2644,0.1218034727948546,0.09568130687617327
random_private_like,random2,factor_abs_w0.250,2644,0.1310740492331545,0.10440417954571908
random_private_like,random2,factor_abs_w0.275,2644,0.14059622180918402,0.11328436612041395
random_private_like,random2,factor_abs_w0.300,2644,0.15032218598334876,0.12231131907852591
random_private_like,random2,factor_abs_w0.325,2644,0.1602148320779354,0.13143130832029723
random_private_like,random2,factor_abs_w0.350,2644,0.17024510578534396,0.1406720390033809
random_private_like,random2,factor_abs_w0.375,2644,0.18039005093717944,0.14998482365436144
random_private_like,random2,factor_abs_w0.400,2644,0.1906313607923072,0.15936843448014773
random_private_like,random2,factor_abs_w0.425,2644,0.20095430267871534,0.1688109206619215
random_private_like,random2,factor_abs_w0.450,2644,0.21134691533070457,0.17829219622776424
random_private_like,random2,factor_abs_w0.475,2644,0.22179940550342475,0.18779064300467352
random_private_like,random2,factor_abs_w0.500,2644,0.23230369078147384,0.19732409542697937
random_private_like,random2,factor_z_w0.000,2644,0.06821208638790288,0.04083501769879138
random_private_like,random2,factor_z_w0.025,2644,0.06825191119377816,0.041090201321677663
random_private_like,random2,factor_z_w0.050,2644,0.0684944221754527,0.04158778423135287
random_private_like,random2,factor_z_w0.075,2644,0.0689374803138904,0.042305522386797176
random_private_like,random2,factor_z_w0.100,2644,0.0695772545465831,0.04313515911721602
random_private_like,random2,factor_z_w0.125,2644,0.07040838262440861,0.04410250254714354
random_private_like,random2,factor_z_w0.150,2644,0.07142418478823083,0.045189155453015446
random_private_like,random2,factor_z_w0.175,2644,0.07261691150740766,0.04637598684670235
random_private_like,random2,factor_z_w0.200,2644,0.07397800576130124,0.04763794843655739
random_private_like,random2,factor_z_w0.225,2644,0.07549836204379987,0.04898016284220696
random_private_like,random2,factor_z_w0.250,2644,0.07716856770413295,0.05040960775425958
random_private_like,random2,factor_z_w0.275,2644,0.07897911652488356,0.05189308385555711
random_private_like,random2,factor_z_w0.300,2644,0.08092058877645437,0.05341311692744999
random_private_like,random2,factor_z_w0.325,2644,0.08298379579254038,0.05499352096538342
random_private_like,random2,factor_z_w0.350,2644,0.08515989006381566,0.05663385323950986
random_private_like,random2,factor_z_w0.375,2644,0.08744044386070672,0.05832039252026379
random_private_like,random2,factor_z_w0.400,2644,0.08981750054842738,0.060040979182042785
random_private_like,random2,factor_z_w0.425,2644,0.09228360321481394,0.06179573906596645
random_private_like,random2,factor_z_w0.450,2644,0.09483180518784187,0.06359100551102773
random_private_like,random2,factor_z_w0.475,2644,0.09745566665614414,0.06543421473232439
random_private_like,random2,factor_z_w0.500,2644,0.10014924107019126,0.06731276452151104
random_private_like,random2,factor_robust_w0.000,2644,0.06821208638790288,0.04083501769879138
random_private_like,random2,factor_robust_w0.025,2644,0.06939524200160208,0.04264886297604135
random_private_like,random2,factor_robust_w0.050,2644,0.07224765677436433,0.04612255252401971
random_private_like,random2,factor_robust_w0.075,2644,0.07658303741800157,0.05095856367459458
random_private_like,random2,factor_robust_w0.100,2644,0.08216698086703045,0.05686952867540913
random_private_like,random2,factor_robust_w0.125,2644,0.08876416666253399,0.0636338722021835
random_private_like,random2,factor_robust_w0.150,2644,0.09616628949710246,0.07107890089097384
random_private_like,random2,factor_robust_w0.175,2644,0.10420195104623602,0.07895721712212127
random_private_like,random2,factor_robust_w0.200,2644,0.11273575910907352,0.08717797581965524
random_private_like,random2,factor_robust_w0.225,2644,0.12166293427256793,0.09571177289984906
random_private_like,random2,factor_robust_w0.250,2644,0.1309030220567064,0.10443042303627406
random_private_like,random2,factor_robust_w0.275,2644,0.14039425274989423,0.11331895379153283
random_private_like,random2,factor_robust_w0.300,2644,0.15008898907208032,0.12235547723808668
random_private_like,random2,factor_robust_w0.325,2644,0.15995023129089916,0.13150666321113094
random_private_like,random2,factor_robust_w0.350,2644,0.16994899750572376,0.14077530308463276
random_private_like,random2,factor_robust_w0.375,2644,0.18006237927519472,0.150142245035946
random_private_like,random2,factor_robust_w0.400,2644,0.19027210126853308,0.15957676930006684
random_private_like,random2,factor_robust_w0.425,2644,0.2005634513711234,0.16906708001578682
random_private_like,random2,factor_robust_w0.450,2644,0.21092448161488103,0.1785944988625555
random_private_like,random2,factor_robust_w0.475,2644,0.22134540717388035,0.1881277454187364
random_private_like,random2,factor_robust_w0.500,2644,0.23181815076324516,0.19768200327617083
random_private_like,random2,factor_peer_w0.000,2644,0.06821208638790288,0.04083501769879138
random_private_like,random2,factor_peer_w0.025,2644,0.06826062266588045,0.041151897160176545
random_private_like,random2,factor_peer_w0.050,2644,0.06849414215591854,0.041679576492529055
random_private_like,random2,factor_peer_w0.075,2644,0.06891076431309631,0.04243578669916293
random_private_like,random2,factor_peer_w0.100,2644,0.06950719669468418,0.04332012202308471
random_private_like,random2,factor_peer_w0.125,2644,0.07027886148829102,0.04434626133066311
random_private_like,random2,factor_peer_w0.150,2644,0.0712200630259883,0.0454849186077618
random_private_like,random2,factor_peer_w0.175,2644,0.07232418273551089,0.046719845443683655
random_private_like,random2,factor_peer_w0.200,2644,0.07358388726407342,0.04802601772302706
random_private_like,random2,factor_peer_w0.225,2644,0.0749913364797737,0.04939321389074859
random_private_like,random2,factor_peer_w0.250,2644,0.07653838027259187,0.050843621939503994
random_private_like,random2,factor_peer_w0.275,2644,0.07821673598456788,0.05236344029838074
random_private_like,random2,factor_peer_w0.300,2644,0.08001814136185484,0.05392028336959133
random_private_like,random2,factor_peer_w0.325,2644,0.08193448072411542,0.055541340801672785
random_private_like,random2,factor_peer_w0.350,2644,0.08395788433288191,0.05720533827359944
random_private_like,random2,factor_peer_w0.375,2644,0.08608080260647658,0.05892032209850448
random_private_like,random2,factor_peer_w0.400,2644,0.08829605788876002,0.060668197631042954
random_private_like,random2,factor_peer_w0.425,2644,0.09059687701909935,0.062444072051243804
random_private_like,random2,factor_peer_w0.450,2644,0.092976908090831,0.06425365636638702
random_private_like,random2,factor_peer_w0.475,2644,0.09543022464736386,0.06610545357008016
random_private_like,random2,factor_peer_w0.500,2644,0.09795132025634112,0.06799572897398361
