radius,method,policy,pred,pooled_rmse,min_seed_rmse,max_seed_rmse
1,median,dist503,route_plus_direct_0.05,0.06730881239801213,0.06377798977887363,0.0708203913717875
1,mean,dist503,route_plus_direct_0.05,0.06730881239801213,0.06377798977887363,0.0708203913717875
1,mean,dist503,bucket_0.05_0.05,0.06730881239801213,0.06377798977887363,0.0708203913717875
16,median,dist503,route_plus_direct_-0.05,0.06731440014165839,0.06353222371727613,0.07089582100573766
16,median,override5525,bucket_0.05_0.02,0.06731468133587563,0.06361521543790573,0.07086657528331972
16,median,dist502,bucket_0.05_0.02,0.06731488898838978,0.06357018587813294,0.07087346869159968
16,median,dist503,bucket_0.05_0.02,0.06731829835990354,0.06357433855626168,0.0708760027610202
16,median,override6035,bucket_0.05_0.03,0.06732376077869831,0.06363116088794477,0.07087552877698701
16,mean,override5525,bucket_0.05_0.05,0.06732961801380676,0.06365093003958451,0.07085142838290867
16,mean,override5525,route_plus_direct_0.05,0.06732961801380676,0.06365093003958451,0.07085142838290867
16,mean,dist502,route_plus_direct_0.05,0.0673304875996763,0.06360980650038378,0.07085856090234197
16,mean,dist502,bucket_0.05_0.05,0.0673304875996763,0.06360980650038378,0.07085856090234197
16,mean,dist503,route_plus_direct_0.05,0.06733271373230237,0.06361135955099667,0.07086107920052419
16,mean,dist503,bucket_0.05_0.05,0.06733271373230237,0.06361135955099667,0.07086107920052419
8,median,override6035,route_plus_direct_0.05,0.06734409304610427,0.06370644905081872,0.0708446652916049
8,median,override6035,bucket_0.05_0.05,0.06734409304610427,0.06370644905081872,0.0708446652916049
16,median,override5525,bucket_0.05_0.03,0.06734562553051829,0.06365140258388788,0.07088576971063813
16,median,dist502,bucket_0.05_0.03,0.06734602631321747,0.06360723128333276,0.07089220589268419
16,median,dist503,bucket_0.05_0.03,0.06734912702762041,0.06361046602089333,0.07089495260655665
8,mean,override6035,route_plus_direct_-0.05,0.06735925050338186,0.06362535563641765,0.07094483532124966
8,median,override5525,bucket_0.05_0.05,0.06736568517964062,0.06372659586107363,0.07085348575827281
8,median,override5525,route_plus_direct_0.05,0.06736568517964062,0.06372659586107363,0.07085348575827281
8,median,dist502,route_plus_direct_0.05,0.06736579942922871,0.06368322903199246,0.07085858872841583
8,median,dist502,bucket_0.05_0.05,0.06736579942922871,0.06368322903199246,0.07085858872841583
8,median,dist503,route_plus_direct_0.05,0.06736829742145335,0.06368483861995082,0.07086131767793286
8,median,dist503,bucket_0.05_0.05,0.06736829742145335,0.06368483861995082,0.07086131767793286
8,mean,override5525,route_plus_direct_-0.05,0.06737221984041467,0.06364323393031249,0.07094777228634022
8,mean,dist502,route_plus_direct_-0.05,0.0673941266131157,0.06359390254493705,0.07098179694882954
8,mean,dist503,route_plus_direct_-0.05,0.06740007268492228,0.06360454519912752,0.07098363111653225
8,median,override6035,route_plus_direct_-0.05,0.06740292279028008,0.06364970638499014,0.07097768256090303
8,median,override5525,route_plus_direct_-0.05,0.06741648606573439,0.0636666287926267,0.07098109837678454
16,median,override6035,bucket_0.05_0.05,0.06743585871262316,0.06375906327775918,0.07095571701721992
16,median,override6035,route_plus_direct_0.05,0.06743585871262316,0.06375906327775918,0.07095571701721992
8,median,dist502,route_plus_direct_-0.05,0.06743826002146616,0.06361877820319231,0.0710166982123199
8,median,dist503,route_plus_direct_-0.05,0.067443971882804,0.06362966880274812,0.07101807416104303
16,median,override5525,bucket_0.05_0.05,0.06745764956771312,0.06377915412659438,0.07096583591220543
16,median,override5525,route_plus_direct_0.05,0.06745764956771312,0.06377915412659438,0.07096583591220543
4,mean,override6035,route_plus_direct_-0.05,0.06745780253346256,0.06368860457733387,0.07109327196563467
16,median,dist502,bucket_0.05_0.05,0.06745842728863176,0.0637366828043936,0.07097138361784205
16,median,dist502,route_plus_direct_0.05,0.06745842728863176,0.0637366828043936,0.07097138361784205
16,median,dist503,bucket_0.05_0.05,0.06746092651002447,0.06373813751023906,0.07097453864098897
16,median,dist503,route_plus_direct_0.05,0.06746092651002447,0.06373813751023906,0.07097453864098897
4,mean,override5525,route_plus_direct_-0.05,0.06747197224066798,0.0637094483631775,0.07109665234555268
1,mean,override6035,route_plus_direct_-0.05,0.06748458196837387,0.06352821547286433,0.07107465640871606
1,median,override6035,route_plus_direct_-0.05,0.06748458196837387,0.06352821547286433,0.07107465640871606
4,mean,dist502,route_plus_direct_-0.05,0.06749302678864123,0.06365706157770464,0.07112868289867019
4,mean,dist503,route_plus_direct_-0.05,0.0674987056694337,0.06366699450961658,0.07113062369481887
1,median,override5525,route_plus_direct_-0.05,0.06750160733573635,0.06355423577747853,0.0710790138353446
1,mean,override5525,route_plus_direct_-0.05,0.06750160733573635,0.06355423577747853,0.0710790138353446
4,median,override6035,route_plus_direct_-0.05,0.06751621337887244,0.06369068127928852,0.07113349948211102
1,mean,dist502,route_plus_direct_-0.05,0.06752113807866755,0.06349890294545407,0.07111447603393699
1,median,dist502,route_plus_direct_-0.05,0.06752113807866755,0.06349890294545407,0.07111447603393699
1,mean,dist503,route_plus_direct_-0.05,0.0675260930677959,0.06350709842413259,0.07111552648046748
1,median,dist503,route_plus_direct_-0.05,0.0675260930677959,0.06350709842413259,0.07111552648046748
4,median,override5525,route_plus_direct_-0.05,0.0675302721648036,0.06371078157285076,0.07113592293636915
4,median,dist502,route_plus_direct_-0.05,0.06755289481594103,0.06365890681116253,0.07117270528754349
4,median,dist503,route_plus_direct_-0.05,0.06755846688674103,0.0636693901262749,0.07117440131521528
2,mean,override6035,route_plus_direct_-0.05,0.06756735092678588,0.06385632839570095,0.07115961980052989
2,mean,override5525,route_plus_direct_-0.05,0.06758369540596468,0.06387954005965207,0.07116411648889791
2,mean,dist502,route_plus_direct_-0.05,0.06760023590435588,0.06382075401352874,0.07119731548021707
2,mean,dist503,route_plus_direct_-0.05,0.06760605702523148,0.06383109687872845,0.0712003054918826
2,median,override6035,route_plus_direct_-0.05,0.06761575384931047,0.063895196163738,0.07119449107191404
2,median,override5525,route_plus_direct_-0.05,0.06763192976973394,0.06391816262071533,0.07119839712272225
2,median,dist502,route_plus_direct_-0.05,0.06764891791449092,0.0638603079647289,0.07123348594806507
2,median,dist503,route_plus_direct_-0.05,0.06765483242110285,0.06387090275388384,0.07123648270863153
4,mean,override6035,route_plus_direct_0.08,0.06793542588448961,0.06436403882713912,0.07125940777334219
4,mean,dist502,route_plus_direct_0.08,0.06795341627666746,0.06434402304034237,0.0712715731023612
4,mean,dist503,route_plus_direct_0.08,0.06795508334835558,0.06434451735049744,0.07127383511636345
4,mean,override5525,route_plus_direct_0.08,0.06795797587779988,0.06437929057615689,0.07126959505890242
8,mean,override6035,route_plus_direct_0.08,0.06804006174369943,0.06444838758892692,0.07143552452125737
8,mean,dist502,route_plus_direct_0.08,0.06805857928792454,0.06442823018551032,0.0714456032413958
8,mean,dist503,route_plus_direct_0.08,0.06805988440919979,0.0644277552630404,0.0714480138508548
8,mean,override5525,route_plus_direct_0.08,0.0680642715627486,0.06446775244463272,0.07144631383281992
16,mean,override6035,route_plus_direct_0.08,0.0681180680810714,0.06451685126031052,0.07154611820886306
4,median,override6035,route_plus_direct_0.08,0.0681226812358216,0.06468562888129321,0.07140031616239106
2,mean,override6035,route_plus_direct_0.08,0.0681271500387523,0.06445192151392018,0.07155443989509414
16,mean,dist502,route_plus_direct_0.08,0.06813824305225048,0.06449797428087874,0.07155893680882325
4,median,dist502,route_plus_direct_0.08,0.06813855463926397,0.06466603349985514,0.07140712727655384
16,mean,dist503,route_plus_direct_0.08,0.06813944798003511,0.06449706195924355,0.07156165664364096
4,median,dist503,route_plus_direct_0.08,0.06814035864574351,0.06466576526277648,0.07140972533203152
16,mean,override5525,route_plus_direct_0.08,0.0681426080382965,0.06453597042440326,0.07155874629518996
4,median,override5525,route_plus_direct_0.08,0.06814530633520983,0.06470183023921326,0.07141181703391013
2,mean,override5525,route_plus_direct_0.08,0.06814658113649671,0.06446378713823193,0.07156302458346492
2,mean,dist502,route_plus_direct_0.08,0.06814826363775077,0.06443764606708285,0.07156332255640406
2,mean,dist503,route_plus_direct_0.08,0.06814971560318302,0.06443753501069384,0.07156410934260696
1,median,override6035,route_plus_direct_0.08,0.06818094703302459,0.06486361882972976,0.0715808134050378
1,mean,override6035,route_plus_direct_0.08,0.06818094703302459,0.06486361882972976,0.0715808134050378
2,median,override6035,route_plus_direct_0.08,0.06819088091460775,0.06454094340746824,0.07161814838536978
1,median,dist502,route_plus_direct_0.08,0.06819700468163997,0.06484058579295324,0.07158679769344116
1,mean,dist502,route_plus_direct_0.08,0.06819700468163997,0.06484058579295324,0.07158679769344116
1,mean,override5525,route_plus_direct_0.08,0.06819944584948436,0.0648717164504264,0.0715895962521521
1,median,override5525,route_plus_direct_0.08,0.06819944584948436,0.0648717164504264,0.0715895962521521
1,median,dist503,route_plus_direct_0.08,0.06819966733438022,0.06484349590395592,0.07159029021347892
1,mean,dist503,route_plus_direct_0.08,0.06819966733438022,0.06484349590395592,0.07159029021347892
2,median,override5525,route_plus_direct_0.08,0.06821051189727632,0.06455311345264261,0.07162754543380467
2,median,dist502,route_plus_direct_0.08,0.06821155404840769,0.06452576566512955,0.07162518606852898
2,median,dist503,route_plus_direct_0.08,0.06821286899590659,0.06452529628215069,0.07162596064853859
8,median,override6035,route_plus_direct_0.08,0.06826337113851501,0.06473220131554075,0.07161786620910436
8,median,dist502,route_plus_direct_0.08,0.06828115838835037,0.06471142546947001,0.0716250405194986
8,median,dist503,route_plus_direct_0.08,0.06828277817626832,0.06471060510206401,0.07162808075067582
8,median,override5525,route_plus_direct_0.08,0.0682866681342498,0.06475278947384684,0.07162796093127924
16,median,override6035,route_plus_direct_0.08,0.06839076382090044,0.06479432597033125,0.07178934800178191
16,median,dist502,route_plus_direct_0.08,0.0684098804328174,0.0647748208348309,0.07179920840815945
16,median,dist503,route_plus_direct_0.08,0.06841150429174847,0.06477376717985613,0.07180290048179282
16,median,override5525,route_plus_direct_0.08,0.06841436591987009,0.06481483441056324,0.07180142822957183
4,mean,override6035,route_plus_direct_0.1,0.06865438659658808,0.06514819579211575,0.07185703240965202
4,mean,dist502,route_plus_direct_0.1,0.06866991653345376,0.06512994089555686,0.07186602947956738
4,mean,dist503,route_plus_direct_0.1,0.06867104258115733,0.06512921180375728,0.07186830833349817
4,mean,override5525,route_plus_direct_0.1,0.06867773768019808,0.06516251713035509,0.07186799474227638
16,mean,override6035,route_plus_direct_-0.1,0.0687540976682151,0.06509239633018149,0.07219470411189044
16,mean,override5525,route_plus_direct_-0.1,0.0687609804103995,0.06510926173653166,0.07219123211041166
8,mean,override6035,route_plus_direct_0.1,0.06877396072471963,0.06524937277303912,0.07206380793671714
8,mean,dist502,route_plus_direct_0.1,0.0687901348899438,0.06523094350026751,0.07207028610913221
8,mean,dist503,route_plus_direct_0.1,0.0687908241868674,0.06522904567579955,0.07207274531513853
16,mean,dist502,route_plus_direct_-0.1,0.06879274820682804,0.0650551127479373,0.07223872257020515
8,mean,override5525,route_plus_direct_0.1,0.06879932115987732,0.06526866393969659,0.07207549900646186
16,mean,dist503,route_plus_direct_-0.1,0.0688007501127999,0.06507106817493123,0.07223977697213173
16,mean,override6035,route_plus_direct_0.1,0.06885420825773013,0.0653146759252652,0.07219105790930963
16,mean,dist502,route_plus_direct_0.1,0.06887239436985165,0.06529778579965083,0.07220086416416543
16,mean,dist503,route_plus_direct_0.1,0.06887296347514969,0.06529536097409912,0.07220369831632724
16,mean,override5525,route_plus_direct_0.1,0.06887997205413082,0.06533367585430362,0.07220497696681791
16,median,override6035,route_plus_direct_-0.1,0.06893337427459087,0.06531979259934832,0.07235130007907503
4,median,override6035,route_plus_direct_0.1,0.06893908310636665,0.06560660141522726,0.07207070657685717
16,median,override5525,route_plus_direct_-0.1,0.06894148503946919,0.06533441815794029,0.07234858476641043
4,median,dist502,route_plus_direct_0.1,0.06895205050572394,0.0655888609455682,0.0720732193411594
4,median,dist503,route_plus_direct_0.1,0.06895334289265906,0.06558722056167801,0.0720759039688694
2,mean,override6035,route_plus_direct_0.1,0.06896086464516968,0.06532379038610472,0.07229874356932295
4,median,override5525,route_plus_direct_0.1,0.06896250341773723,0.06562205903343447,0.07208325209349074
16,median,dist502,route_plus_direct_-0.1,0.068973374028372,0.06528369031384959,0.07239954373127891
2,mean,dist502,route_plus_direct_0.1,0.06898015982380093,0.0653124771100742,0.07230377337042093
2,mean,override5525,route_plus_direct_0.1,0.06898042087531481,0.06533401285217548,0.07230775025492502
16,median,dist503,route_plus_direct_-0.1,0.06898072694160363,0.06529980520146361,0.07239914121744331
2,mean,dist503,route_plus_direct_0.1,0.06898102669772828,0.06531102056548946,0.07230426411188778
8,mean,override6035,route_plus_direct_-0.1,0.06899631888373614,0.0653502240710379,0.07241911551099119
8,mean,override5525,route_plus_direct_-0.1,0.06900370562589225,0.06536669073296604,0.07241839445821038
1,mean,override6035,route_plus_direct_0.1,0.06901259180736247,0.06581127519495716,0.0723106813115999
1,median,override6035,route_plus_direct_0.1,0.06901259180736247,0.06581127519495716,0.0723106813115999
1,median,dist502,route_plus_direct_0.1,0.0690257843765307,0.06578938207994066,0.07231220560592451
1,mean,dist502,route_plus_direct_0.1,0.0690257843765307,0.06578938207994066,0.07231220560592451
1,mean,dist503,route_plus_direct_0.1,0.06902811462585569,0.06579157640339434,0.07231597205488428
1,median,dist503,route_plus_direct_0.1,0.06902811462585569,0.06579157640339434,0.07231597205488428
1,mean,override5525,route_plus_direct_0.1,0.06903102561735007,0.06581697129133764,0.07231993020543444
1,median,override5525,route_plus_direct_0.1,0.06903102561735007,0.06581697129133764,0.07231993020543444
8,mean,dist502,route_plus_direct_-0.1,0.06903730996911207,0.06531494583765897,0.07246706428648722
8,mean,dist503,route_plus_direct_-0.1,0.0690451380011305,0.06533019166525317,0.0724685773747095
2,median,override6035,route_plus_direct_0.1,0.06906623235877803,0.06546210890937684,0.07240021728060293
2,median,dist502,route_plus_direct_0.1,0.06908499012360764,0.06544970802565538,0.07240301774546418
2,median,dist503,route_plus_direct_0.1,0.06908569187643651,0.06544782235769406,0.07240349387055012
2,median,override5525,route_plus_direct_0.1,0.06908602200846761,0.06547269653323816,0.0724102032196058
8,median,override6035,route_plus_direct_0.1,0.06910549387817708,0.0656605963345706,0.0723342852141318
8,median,dist502,route_plus_direct_0.1,0.06912078144617563,0.06564143040799565,0.07233725362436223
8,median,dist503,route_plus_direct_0.1,0.06912185269675514,0.06563912550288767,0.0723404734031472
8,median,override5525,route_plus_direct_0.1,0.06912972571076267,0.06568134378450509,0.072345124886427
4,mean,override6035,route_plus_direct_-0.1,0.06921304101067785,0.06548073994510743,0.07273810291433294
8,median,override6035,route_plus_direct_-0.1,0.06922010942700818,0.06555044512032861,0.07259461729572615
4,mean,override5525,route_plus_direct_-0.1,0.06922289478124752,0.06550325336318208,0.07273830567580426
8,median,override5525,route_plus_direct_-0.1,0.0692287013044669,0.06556493060236837,0.07259488177679406
16,median,override6035,route_plus_direct_0.1,0.06924844106328637,0.06572013435248202,0.07254298962758482
4,mean,dist502,route_plus_direct_-0.1,0.06925471870091648,0.06544528514455021,0.07278282428963846
8,median,dist502,route_plus_direct_-0.1,0.06926195486482889,0.06551631816776088,0.0726466924141023
4,mean,dist503,route_plus_direct_-0.1,0.06926199437543501,0.06545907581244131,0.07278455690462719
16,median,dist502,route_plus_direct_0.1,0.06926534259036621,0.06570249369314163,0.07254922091913199
16,median,dist503,route_plus_direct_0.1,0.0692664202028034,0.06569990871358448,0.0725532290630168
8,median,dist503,route_plus_direct_-0.1,0.06926928765302869,0.06553203003555066,0.07264726506326594
16,median,override5525,route_plus_direct_0.1,0.06927304374599491,0.0657407906951345,0.072556229971373
1,median,override6035,route_plus_direct_-0.1,0.06940114699646191,0.06528599876534119,0.07283937600513662
