private,train,n_target,target_corr,target_mae,target_rmse,target_affine_rmse,crop_a,crop_b,temp_n,temp_rmse,temp_mae,temp_exact,temp_corr,precip_n,precip_rmse,precip_mae,precip_exact,precip_corr
AOI-0017,AOI-0041,340,0.4529665128291845,0.1430519576016763,0.174330640600244,0.13127948013632582,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0017,AOI-0043,534,0.12022121265387278,0.2674306023206613,0.30433793843711937,0.14118450534510926,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0017,AOI-0045,455,0.14095662607501627,0.2712590425992678,0.3071594911308346,0.13950621935118054,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0017,AOI-0048,452,0.2634325457005228,0.22315922378937408,0.255909576203931,0.13438407524235801,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0017,AOI-0050,451,0.5439944948290494,0.12228664805535074,0.14536865790594702,0.11916121659810164,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0017,AOI-0052,476,0.34514937135518564,0.20515836544675095,0.24650839620295484,0.13159363958289574,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0017,AOI-0053,472,0.43761957701747706,0.16555893377258324,0.20215046615589266,0.12638407506322696,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0017,AOI-0055,443,0.5612816904718573,0.09791585027046035,0.11833096999312792,0.11514959872767375,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0017,AOI-0056,462,0.3856103971594164,0.16382334769551113,0.19684153629949433,0.12949882073435245,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0017,AOI-0060,461,0.33218632987866953,0.1661828608016449,0.20508069809941964,0.13144401262775782,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0017,AOI-0063,553,0.33907884842332925,0.2148241527586602,0.254976565046196,0.13442763152199677,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0017,AOI-0064,550,0.3776952572934797,0.20071086445228073,0.2425918713573377,0.1341741982119353,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0017,AOI-0065,552,0.5315248703848932,0.16448700268044417,0.20319646879467004,0.12152090567571606,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0017,AOI-0069,440,0.33248598802548807,0.24309562347539382,0.2816011770080702,0.13278283045394051,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0017,AOI-0070,439,0.23621250229336613,0.2167130152545192,0.2523720051159728,0.13779939412724496,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0017,AOI-0071,394,0.38682791809147016,0.17285380694727995,0.21462620038547917,0.12950520245260552,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0017,AOI-0075,320,0.1985850019267801,0.18477570664712292,0.2234718242717199,0.1429846800676971,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0017,AOI-0076,319,0.3738317559129463,0.1718203779799388,0.20953484799455369,0.13477027024765625,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0017,AOI-0077,324,0.26624886430396644,0.16541844419699187,0.20611432968477053,0.13873021400685848,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0002,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0003,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0004,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0007,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0008,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0011,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0015,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0019,0,,,,,озимая пшеница,подсолнечник,0,,,,,0,,,,
AOI-0018,AOI-0020,0,,,,,озимая пшеница,подсолнечник,0,,,,,0,,,,
AOI-0018,AOI-0021,0,,,,,озимая пшеница,подсолнечник,0,,,,,0,,,,
AOI-0018,AOI-0022,0,,,,,озимая пшеница,подсолнечник,0,,,,,0,,,,
AOI-0018,AOI-0023,0,,,,,озимая пшеница,подсолнечник,0,,,,,0,,,,
AOI-0018,AOI-0026,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0027,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0030,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0033,0,,,,,озимая пшеница,пастбища/зерновые,0,,,,,0,,,,
AOI-0018,AOI-0035,0,,,,,озимая пшеница,пастбища/зерновые,0,,,,,0,,,,
AOI-0018,AOI-0037,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0018,AOI-0038,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0018,AOI-0040,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0018,AOI-0041,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0018,AOI-0043,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0018,AOI-0045,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0018,AOI-0048,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0018,AOI-0050,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0052,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0053,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0055,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0056,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0060,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0063,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0064,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0065,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0069,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0018,AOI-0070,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0018,AOI-0071,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0018,AOI-0075,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0076,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0018,AOI-0077,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0002,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0003,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0004,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0007,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0008,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0011,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0015,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0019,0,,,,,подсолнечник,подсолнечник,0,,,,,0,,,,
AOI-0024,AOI-0020,0,,,,,подсолнечник,подсолнечник,0,,,,,0,,,,
AOI-0024,AOI-0021,0,,,,,подсолнечник,подсолнечник,0,,,,,0,,,,
AOI-0024,AOI-0022,0,,,,,подсолнечник,подсолнечник,0,,,,,0,,,,
AOI-0024,AOI-0023,0,,,,,подсолнечник,подсолнечник,0,,,,,0,,,,
AOI-0024,AOI-0026,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0027,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0030,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0033,0,,,,,подсолнечник,пастбища/зерновые,0,,,,,0,,,,
AOI-0024,AOI-0035,0,,,,,подсолнечник,пастбища/зерновые,0,,,,,0,,,,
AOI-0024,AOI-0037,0,,,,,подсолнечник,зерновые,0,,,,,0,,,,
AOI-0024,AOI-0038,0,,,,,подсолнечник,зерновые,0,,,,,0,,,,
AOI-0024,AOI-0040,0,,,,,подсолнечник,зерновые,0,,,,,0,,,,
AOI-0024,AOI-0041,0,,,,,подсолнечник,зерновые,0,,,,,0,,,,
AOI-0024,AOI-0043,0,,,,,подсолнечник,зерновые,0,,,,,0,,,,
AOI-0024,AOI-0045,0,,,,,подсолнечник,зерновые,0,,,,,0,,,,
AOI-0024,AOI-0048,0,,,,,подсолнечник,зерновые,0,,,,,0,,,,
AOI-0024,AOI-0050,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0052,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0053,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0055,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0056,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0060,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0063,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0064,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0065,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0069,0,,,,,подсолнечник,зерновые,0,,,,,0,,,,
AOI-0024,AOI-0070,0,,,,,подсолнечник,зерновые,0,,,,,0,,,,
AOI-0024,AOI-0071,0,,,,,подсолнечник,зерновые,0,,,,,0,,,,
AOI-0024,AOI-0075,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0076,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0024,AOI-0077,0,,,,,подсолнечник,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0002,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0003,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0004,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0007,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0008,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0011,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0015,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0019,0,,,,,озимая пшеница,подсолнечник,0,,,,,0,,,,
AOI-0025,AOI-0020,0,,,,,озимая пшеница,подсолнечник,0,,,,,0,,,,
AOI-0025,AOI-0021,0,,,,,озимая пшеница,подсолнечник,0,,,,,0,,,,
AOI-0025,AOI-0022,0,,,,,озимая пшеница,подсолнечник,0,,,,,0,,,,
AOI-0025,AOI-0023,0,,,,,озимая пшеница,подсолнечник,0,,,,,0,,,,
AOI-0025,AOI-0026,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0027,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0030,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0033,0,,,,,озимая пшеница,пастбища/зерновые,0,,,,,0,,,,
AOI-0025,AOI-0035,0,,,,,озимая пшеница,пастбища/зерновые,0,,,,,0,,,,
AOI-0025,AOI-0037,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0025,AOI-0038,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0025,AOI-0040,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0025,AOI-0041,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0025,AOI-0043,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0025,AOI-0045,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0025,AOI-0048,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0025,AOI-0050,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0052,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0053,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0055,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0056,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0060,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0063,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0064,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0065,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0069,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0025,AOI-0070,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0025,AOI-0071,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0025,AOI-0075,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0076,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0025,AOI-0077,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0028,AOI-0002,464,0.4548289771384639,0.19066455267359766,0.2584562348610822,0.2324578304860407,озимая пшеница,озимая пшеница,3106,0.20375010995714588,0.1605939371797197,0.0,0.9995561130333787,3106,0.9002259836680594,0.3583505317923797,0.3609143593045718,0.9601929488295724
AOI-0028,AOI-0003,468,0.3467147806188159,0.19214565202663872,0.2800855657755499,0.24449530112936,озимая пшеница,озимая пшеница,3106,0.20375010995714588,0.1605939371797197,0.0,0.9995561130333787,3106,0.9002259836680594,0.3583505317923797,0.3609143593045718,0.9601929488295724
AOI-0028,AOI-0004,469,0.3941218823210557,0.24409930951378567,0.28099954261409416,0.23996622076633622,озимая пшеница,озимая пшеница,3106,0.1714719228519268,0.13379159875375637,0.0,0.9996778413602907,3106,0.764977732050084,0.3041909536237649,0.356084996780425,0.9713202770074406
AOI-0028,AOI-0007,323,0.5173190767995117,0.15934552191774123,0.24128950903831162,0.22409174726297887,озимая пшеница,озимая пшеница,3106,0.7968761349115907,0.6089192603529456,0.0,0.9939976707725371,3106,2.646736640486071,1.0231207247825875,0.3148744365743722,0.6677147754653018
AOI-0028,AOI-0008,321,0.32447849289511405,0.19365891404347066,0.2825764763270207,0.2477747338179317,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0028,AOI-0011,328,0.4634314153467539,0.17839595794006474,0.25453203522692686,0.23170570136258423,озимая пшеница,озимая пшеница,3106,0.7968761349115907,0.6089192603529456,0.0,0.9939976707725371,3106,2.646736640486071,1.0231207247825875,0.3148744365743722,0.6677147754653018
AOI-0028,AOI-0015,469,0.580296001544361,0.15368207898317823,0.22531452236279992,0.21213941512406395,озимая пшеница,озимая пшеница,3106,0.38241206086885093,0.2946853850578175,0.0003219575016097875,0.9983755554765669,3106,1.532150031995581,0.5882587607683709,0.3415969092079845,0.8831821980719295
AOI-0028,AOI-0019,457,0.6423598842091072,0.14875505786666493,0.20729198562443915,0.19791255921928316,озимая пшеница,подсолнечник,3106,0.5405147940050631,0.41909054446870275,0.0003219575016097875,0.9968465257786666,3106,2.0703363355506044,0.7779649785658044,0.3274307791371539,0.7882555334924263
AOI-0028,AOI-0020,453,0.5390697192500231,0.1682170673408601,0.23007664866649918,0.2164569787179737,озимая пшеница,подсолнечник,3106,0.5405147940050631,0.41909054446870275,0.0003219575016097875,0.9968465257786666,3106,2.0703363355506044,0.7779649785658044,0.3274307791371539,0.7882555334924263
AOI-0028,AOI-0021,451,0.6023889051498017,0.15740185588784292,0.2213443281957491,0.20547583491220073,озимая пшеница,подсолнечник,3106,0.5405147940050631,0.41909054446870275,0.0003219575016097875,0.9968465257786666,3106,2.0703363355506044,0.7779649785658044,0.3274307791371539,0.7882555334924263
AOI-0028,AOI-0022,450,0.297485001795758,0.1981687831463304,0.2914035363724897,0.24637931091901935,озимая пшеница,подсолнечник,3106,0.5405147940050631,0.41909054446870275,0.0003219575016097875,0.9968465257786666,3106,2.0703363355506044,0.7779649785658044,0.3274307791371539,0.7882555334924263
AOI-0028,AOI-0023,453,0.41819812343474955,0.2038886000285979,0.29173777411374474,0.2362169011467393,озимая пшеница,подсолнечник,3106,0.6411724304390122,0.4929416424779323,0.0,0.9957686422534783,3106,2.368275657074299,0.8991852628171483,0.3148744365743722,0.7346252844093241
AOI-0028,AOI-0026,494,0.24267185439297498,0.21557993473601036,0.3111847723807783,0.2532979912302294,озимая пшеница,озимая пшеница,3106,0.0,0.0,1.0,1.0,3106,0.0,0.0,1.0,0.9999999999999999
AOI-0028,AOI-0027,456,0.48671712073666806,0.2027972816869719,0.2624028715860353,0.2276396487952266,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0028,AOI-0030,467,0.2345831372504626,0.3214928051278596,0.369447857409346,0.2528781545415596,озимая пшеница,озимая пшеница,3106,0.07111502988718744,0.05582698012247807,0.000643915003219575,0.9999539286551017,3106,0.2676585038741604,0.1042743296832019,0.3786220218931101,0.9965550008670601
AOI-0028,AOI-0033,231,0.7870927269282892,0.13186232807284812,0.19359894686757895,0.15935299263452055,озимая пшеница,пастбища/зерновые,3106,1.510711250962646,1.1637775906679273,0.0,0.9783468948825046,3106,3.520202548189101,1.426050241578416,0.29298132646490666,0.3290278189342099
AOI-0028,AOI-0035,227,0.24444932327322205,0.21009358744770787,0.2956997980077352,0.2506838050302994,озимая пшеница,пастбища/зерновые,0,,,,,0,,,,
AOI-0028,AOI-0037,237,0.47925693896774174,0.1811878539133802,0.22917170148994104,0.22725003499845547,озимая пшеница,зерновые,3106,1.6784261208514162,1.279661487678418,0.0,0.9752121990994155,3106,3.491505739721014,1.368562967371956,0.3010302640051513,0.3236827710797609
AOI-0028,AOI-0038,233,0.5088124562258418,0.17578076012941732,0.23773838310251943,0.2237069098967518,озимая пшеница,зерновые,3106,1.7418723103392695,1.3320443504842785,0.0,0.9736852185881639,3106,3.460549046268469,1.3720314884984102,0.29684481648422406,0.32356380876107765
AOI-0028,AOI-0040,234,0.12191933798610001,0.22049903824798772,0.31300373231092954,0.25521453460623844,озимая пшеница,зерновые,3106,1.6784261208514162,1.279661487678418,0.0,0.9752121990994155,3106,3.491505739721014,1.368562967371956,0.3010302640051513,0.3236827710797609
AOI-0028,AOI-0041,233,0.4957003981688369,0.18603492940863886,0.22371933783527767,0.22350525132411778,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0028,AOI-0043,322,0.5093862038345756,0.15893025434400315,0.25093297437670603,0.2280859373913628,озимая пшеница,зерновые,3106,1.0267324816352652,0.7833619814723521,0.0,0.9904850107787024,3106,2.7344069898043544,1.0655015294427497,0.3193818415969092,0.6279409120988897
AOI-0028,AOI-0045,226,0.7064306708805614,0.12914270793646093,0.1917319542251217,0.18159625001907112,озимая пшеница,зерновые,3106,1.0614891755761504,0.8105310234140242,0.0,0.9898087543586924,3106,2.778111570249103,1.085231681543247,0.31841596909207986,0.6109612144373069
AOI-0028,AOI-0048,226,0.23054417765197854,0.2149756385338642,0.2886844299292566,0.25197025575762066,озимая пшеница,зерновые,3106,0.9668671957308105,0.7404899130463221,0.0,0.9912499681736874,3106,2.7588595237040128,1.0767906678736172,0.3168061815840309,0.6281609582833289
AOI-0028,AOI-0050,442,0.26529710772662324,0.26260170285922163,0.30168340471002575,0.2530011573533317,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0028,AOI-0052,469,0.4191344334581684,0.19398735379033638,0.2756470374552577,0.23743051269176613,озимая пшеница,озимая пшеница,3106,0.6030873043234941,0.4752039011774922,0.0,0.9967331658775536,3106,1.6881806429243897,0.6693494926964579,0.32260141661300706,0.8648944796336534
AOI-0028,AOI-0053,469,0.4167412537930215,0.19600138619487917,0.2507955622084197,0.2375088992215191,озимая пшеница,озимая пшеница,3106,0.5283580739361281,0.4217739428642811,0.0,0.997762269841445,3106,1.6686188585027444,0.62907235762878,0.33161622665808116,0.8753019697207907
AOI-0028,AOI-0055,432,0.22500286423138358,0.2545710742016391,0.27885794688137594,0.2534683366133515,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0028,AOI-0056,454,0.5611996475608687,0.1875475911334768,0.23599325582521283,0.2162204451320198,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0028,AOI-0060,444,0.4473871857233155,0.22470364465008327,0.28229982402494275,0.23164166703934946,озимая пшеница,озимая пшеница,3106,0.7226879883124911,0.5641764951739913,0.0,0.9950573939492492,3106,2.0146944569078773,0.8025779811628235,0.3248551191242756,0.8109738577515717
AOI-0028,AOI-0063,319,0.4595115100856141,0.1900746955405509,0.27493011572897447,0.23316085404545298,озимая пшеница,озимая пшеница,3106,1.2250107936512218,0.9279055721285412,0.0,0.9834780028025366,3106,3.7947636141998653,1.5716695365257902,0.2733419188667096,0.4751013450548342
AOI-0028,AOI-0064,319,0.5710764882266618,0.16874393433064644,0.2394025697071944,0.2151090890469034,озимая пшеница,озимая пшеница,3106,1.1853425742884172,0.8970066651071846,0.0,0.9847523719649552,3106,3.669156177953283,1.4921501158938744,0.2736638763683194,0.47987507595125617
AOI-0028,AOI-0065,320,0.6965479072617733,0.14989101703321558,0.2101511337587702,0.18863494051613586,озимая пшеница,озимая пшеница,3106,1.2250107936512218,0.9279055721285412,0.0,0.9834780028025366,3106,3.7947636141998653,1.5716695365257902,0.2733419188667096,0.4751013450548342
AOI-0028,AOI-0069,221,0.5524556976508295,0.1603309300348265,0.2341084470635553,0.21552478389845686,озимая пшеница,зерновые,3106,1.452544537783859,1.1047220448541426,0.0,0.9811877466834423,3106,3.330553094513521,1.2769504374786,0.2916934964584675,0.431178725411322
AOI-0028,AOI-0070,222,0.26482622607642087,0.20061964229523063,0.2682342515362078,0.24843416502745516,озимая пшеница,зерновые,3106,1.4811368337469146,1.1246005196548718,0.0,0.9805894069803066,3106,3.392177035192359,1.3071945872763635,0.3013522215067611,0.41531218067810066
AOI-0028,AOI-0071,216,0.23714477801643186,0.20834421561863117,0.261806791304038,0.25166525899994924,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0028,AOI-0075,302,0.0025830443389262526,0.26691837805104895,0.32980112141566603,0.2614269925443792,озимая пшеница,озимая пшеница,3106,2.777462055480958,2.3112030520565034,0.0,0.9635943685656905,3106,3.826966382964896,1.5825835984327374,0.22311654861558275,0.39688896528479556
AOI-0028,AOI-0076,301,0.3043198158808955,0.22156405551511527,0.2880611018791543,0.2506792437779044,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0028,AOI-0077,304,0.0326164811186704,0.2835048434951777,0.3366803891360562,0.2639804338238753,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0002,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0003,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0004,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0007,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0008,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0011,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0015,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0019,0,,,,,озимая пшеница,подсолнечник,0,,,,,0,,,,
AOI-0029,AOI-0020,0,,,,,озимая пшеница,подсолнечник,0,,,,,0,,,,
AOI-0029,AOI-0021,0,,,,,озимая пшеница,подсолнечник,0,,,,,0,,,,
AOI-0029,AOI-0022,0,,,,,озимая пшеница,подсолнечник,0,,,,,0,,,,
AOI-0029,AOI-0023,0,,,,,озимая пшеница,подсолнечник,0,,,,,0,,,,
AOI-0029,AOI-0026,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0027,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0030,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0033,0,,,,,озимая пшеница,пастбища/зерновые,0,,,,,0,,,,
AOI-0029,AOI-0035,0,,,,,озимая пшеница,пастбища/зерновые,0,,,,,0,,,,
AOI-0029,AOI-0037,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0029,AOI-0038,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0029,AOI-0040,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0029,AOI-0041,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0029,AOI-0043,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0029,AOI-0045,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0029,AOI-0048,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0029,AOI-0050,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0052,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0053,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0055,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0056,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0060,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0063,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0064,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0065,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0069,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0029,AOI-0070,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0029,AOI-0071,0,,,,,озимая пшеница,зерновые,0,,,,,0,,,,
AOI-0029,AOI-0075,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0076,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0029,AOI-0077,0,,,,,озимая пшеница,озимая пшеница,0,,,,,0,,,,
AOI-0031,AOI-0002,246,0.5424197698310474,0.1954241509551614,0.24260513555737742,0.15182940969688122,пастбища/зерновые,озимая пшеница,3071,1.5102839836970754,1.161224819039672,0.0,0.9788954290322435,3071,3.4585957220957546,1.3920909945602256,0.29534353630739174,0.3264140807224393
