private,train,n,mask_eq,any_eq,temp_rmse,prec_rmse,target_n,target_corr,target_rmse
AOI-0010,AOI-0055,363,0.5482093663911846,0.8567493112947658,,,311,0.08996827593186423,0.2413008780089407
AOI-0010,AOI-0056,374,0.5267379679144385,0.8609625668449198,,,322,0.6427371274555217,0.18502988880146426
AOI-0010,AOI-0060,689,0.35268505079825835,0.525399129172714,,,323,0.3352843158745079,0.27248983730261583
AOI-0010,AOI-0063,689,0.7895500725689405,0.8113207547169812,,,550,0.5942379716211622,0.21238333418625288
AOI-0010,AOI-0064,689,0.783744557329463,0.8055152394775036,,,546,0.6962002236932803,0.18319336990585217
AOI-0010,AOI-0065,689,0.783744557329463,0.8055152394775036,,,547,0.6280116126963412,0.20859186743893876
AOI-0010,AOI-0069,689,0.5370101596516691,0.6734397677793904,,,447,0.5922814870269771,0.19026752603166955
AOI-0010,AOI-0070,689,0.525399129172714,0.6690856313497823,,,444,0.49930882624903655,0.18804374858113568
AOI-0010,AOI-0071,463,0.6652267818574514,0.8552915766738661,,,396,0.39395362518942884,0.19939015062669757
AOI-0010,AOI-0075,689,0.3454281567489115,0.4949201741654572,,,297,0.01921531211847594,0.2859956371341257
AOI-0010,AOI-0076,342,0.5789473684210527,0.8596491228070176,,,294,0.2250340578268773,0.2646427518021193
AOI-0010,AOI-0077,343,0.5626822157434402,0.8600583090379009,,,295,0.24998810638983734,0.26651138189701923
AOI-0013,AOI-0002,889,0.595050618672666,0.6681664791901012,,,547,0.1929253713345864,0.22627111649140577
AOI-0013,AOI-0003,889,0.7536557930258717,0.7862767154105736,,,683,0.20622489880786854,0.2422399832764632
AOI-0013,AOI-0004,889,0.547806524184477,0.6175478065241845,,,498,0.31900401754962815,0.17454581496988353
AOI-0013,AOI-0007,889,0.6164229471316085,0.6872890888638921,,,581,0.19238514959553876,0.24920573493216747
AOI-0013,AOI-0008,658,0.7553191489361702,0.8525835866261399,,,561,0.10593447441740111,0.25583323431735594
AOI-0013,AOI-0011,889,0.6152980877390326,0.6861642294713161,,,583,0.14325470980817215,0.24746907990868808
AOI-0013,AOI-0015,889,0.8065241844769404,0.8278965129358831,,,726,0.1618367722663197,0.2445393568205495
AOI-0013,AOI-0019,889,0.7907761529808774,0.8222722159730034,,,727,0.22315909686282742,0.22328692097380318
AOI-0013,AOI-0020,889,0.7806524184476941,0.813273340832396,,,718,0.19094231513487334,0.2211412488673111
AOI-0013,AOI-0021,889,0.7862767154105736,0.8155230596175478,,,719,0.15935229945421234,0.23905462079323395
AOI-0013,AOI-0022,889,0.7840269966254219,0.8222722159730034,,,727,0.08221764352488233,0.28817464748944055
AOI-0013,AOI-0023,889,0.7795275590551181,0.8177727784026997,,,720,0.13516411302290815,0.28181512786743507
AOI-0013,AOI-0026,889,0.49718785151856015,0.5703037120359955,,,449,0.1388794989698733,0.27135413832118577
AOI-0013,AOI-0027,521,0.7370441458733206,0.8522072936660269,,,444,0.21980199232761932,0.21204301682307444
AOI-0013,AOI-0030,889,0.4915635545556805,0.5579302587176603,,,439,0.3612248173616166,0.22796282365607284
AOI-0013,AOI-0033,889,0.2575928008998875,0.4499437570303712,,,335,0.04912055190541313,0.27791036624985166
AOI-0013,AOI-0035,400,0.3975,0.83,,,332,0.16059842050754472,0.26789965371724117
AOI-0013,AOI-0037,889,0.24634420697412823,0.44769403824521936,,,332,0.16764945647963625,0.19032146554247015
AOI-0013,AOI-0038,889,0.23959505061867267,0.44881889763779526,,,335,0.16998314458473993,0.2159068710940725
AOI-0013,AOI-0040,889,0.2440944881889764,0.45219347581552305,,,336,0.12897636127445739,0.27559551007831706
AOI-0013,AOI-0041,398,0.3768844221105528,0.8291457286432161,,,330,0.19468380545882127,0.1651934918995909
AOI-0013,AOI-0043,889,0.5669291338582677,0.6524184476940382,,,543,0.047612973010993376,0.2772062775972831
AOI-0013,AOI-0045,889,0.42744656917885265,0.5646794150731158,,,456,0.021130819838500705,0.28163566301123827
AOI-0013,AOI-0048,889,0.4263217097862767,0.5646794150731158,,,456,0.16011452559801054,0.23667981670942762
AOI-0013,AOI-0050,527,0.6793168880455408,0.855787476280835,,,451,0.32408018709571934,0.1715845863702582
AOI-0013,AOI-0052,889,0.46231721034870643,0.5815523059617548,,,470,0.12205291815550391,0.25521975692786225
AOI-0013,AOI-0053,889,0.47919010123734535,0.5849268841394826,,,469,0.29799301489441204,0.19311021997430955
AOI-0013,AOI-0055,514,0.6614785992217899,0.8521400778210116,,,438,0.42955688857063706,0.11533383989346085
AOI-0013,AOI-0056,537,0.664804469273743,0.851024208566108,,,457,0.26065462069915224,0.19751041659615265
AOI-0013,AOI-0060,889,0.4578177727784027,0.5725534308211474,,,456,0.2860272017921092,0.2130536742479178
AOI-0013,AOI-0063,889,0.6029246344206974,0.6794150731158605,,,563,0.10376602394063236,0.26371571319309395
AOI-0013,AOI-0064,889,0.5961754780652418,0.6737907761529809,,,560,0.127907478068621,0.24888479888587312
AOI-0013,AOI-0065,889,0.5984251968503937,0.6737907761529809,,,559,0.1965015288512143,0.23336615689756623
AOI-0013,AOI-0069,889,0.42857142857142855,0.5601799775028121,,,448,0.1650885510937766,0.2568228651418182
AOI-0013,AOI-0070,889,0.42744656917885265,0.5590551181102362,,,447,0.10794987187476798,0.22229831626453803
AOI-0013,AOI-0071,470,0.6042553191489362,0.8425531914893617,,,396,0.30243166621244305,0.18359005283900143
