mode,lag_weight,scale,exact_rmse,exact_base,exact_delta,exact_n,random_rmse,random_base,random_delta,random_n,random2025_rmse,random2025_base,random2025_delta,random2025_n,exact_wins,exact_folds,random_wins,random_folds,random2025_wins,random2025_folds,worst_delta,mean_delta
source_doy_mode,0.325000000,-0.500000000,0.061775334,0.061798059,-0.000022725,1114,0.071378370,0.071355396,0.000022974,5664,0.061492491,0.061489887,0.000002604,2268,3,6,1,3,1,3,0.000022974,0.000000951
source_doy_mode,0.325000000,-0.475000000,0.061776358,0.061798059,-0.000021701,1114,0.071376984,0.071355396,0.000021588,5664,0.061492062,0.061489887,0.000002175,2268,3,6,1,3,1,3,0.000021588,0.000000687
source_doy_mode,0.325000000,-0.450000000,0.061777394,0.061798059,-0.000020665,1114,0.071375624,0.071355396,0.000020228,5664,0.061491664,0.061489887,0.000001777,2268,3,6,1,3,1,3,0.000020228,0.000000447
source_doy_mode,0.325000000,-0.425000000,0.061778442,0.061798059,-0.000019617,1114,0.071374288,0.071355396,0.000018892,5664,0.061491298,0.061489887,0.000001411,2268,3,6,1,3,1,3,0.000018892,0.000000228
source_doy_mode,0.325000000,-0.400000000,0.061779501,0.061798059,-0.000018558,1114,0.071372977,0.071355396,0.000017581,5664,0.061490963,0.061489887,0.000001076,2268,3,6,1,3,1,3,0.000017581,0.000000033
source_doy_mode,0.325000000,-0.375000000,0.061780573,0.061798059,-0.000017486,1114,0.071371691,0.071355396,0.000016295,5664,0.061490660,0.061489887,0.000000773,2268,3,6,1,3,1,3,0.000016295,-0.000000140
source_doy_mode,0.325000000,-0.350000000,0.061781656,0.061798059,-0.000016403,1114,0.071370430,0.071355396,0.000015034,5664,0.061490388,0.061489887,0.000000501,2268,3,6,1,3,1,3,0.000015034,-0.000000289
source_doy_mode,0.325000000,-0.325000000,0.061782751,0.061798059,-0.000015308,1114,0.071369194,0.071355396,0.000013798,5664,0.061490147,0.061489887,0.000000260,2268,3,6,1,3,1,3,0.000013798,-0.000000417
source_doy_mode,0.325000000,-0.300000000,0.061783858,0.061798059,-0.000014201,1114,0.071367983,0.071355396,0.000012587,5664,0.061489939,0.061489887,0.000000051,2268,3,6,1,3,1,3,0.000012587,-0.000000521
source_doy_mode,0.325000000,-0.275000000,0.061784976,0.061798059,-0.000013083,1114,0.071366797,0.071355396,0.000011401,5664,0.061489761,0.061489887,-0.000000126,2268,3,6,1,3,2,3,0.000011401,-0.000000603
source_doy_mode,0.325000000,-0.250000000,0.061786107,0.061798059,-0.000011952,1114,0.071365636,0.071355396,0.000010239,5664,0.061489615,0.061489887,-0.000000272,2268,3,6,1,3,2,3,0.000010239,-0.000000662
source_doy_mode,0.325000000,-0.225000000,0.061787249,0.061798059,-0.000010810,1114,0.071364499,0.071355396,0.000009103,5664,0.061489501,0.061489887,-0.000000386,2268,3,6,1,3,2,3,0.000009103,-0.000000698
source_doy_mode,0.325000000,-0.200000000,0.061788403,0.061798059,-0.000009656,1114,0.071363388,0.071355396,0.000007992,5664,0.061489418,0.061489887,-0.000000469,2268,3,6,1,3,2,3,0.000007992,-0.000000711
source_doy_mode,0.325000000,-0.175000000,0.061789569,0.061798059,-0.000008490,1114,0.071362302,0.071355396,0.000006906,5664,0.061489366,0.061489887,-0.000000521,2268,3,6,1,3,2,3,0.000006906,-0.000000702
source_doy_mode,0.325000000,-0.150000000,0.061790746,0.061798059,-0.000007313,1114,0.071361240,0.071355396,0.000005844,5664,0.061489346,0.061489887,-0.000000541,2268,3,6,1,3,2,3,0.000005844,-0.000000670
source_doy_mode,0.325000000,-0.125000000,0.061791936,0.061798059,-0.000006124,1114,0.071360204,0.071355396,0.000004808,5664,0.061489358,0.061489887,-0.000000530,2268,3,6,1,3,2,3,0.000004808,-0.000000615
source_doy_mode,0.325000000,-0.100000000,0.061793137,0.061798059,-0.000004922,1114,0.071359192,0.071355396,0.000003796,5664,0.061489401,0.061489887,-0.000000487,2268,3,6,1,3,2,3,0.000003796,-0.000000538
source_doy_mode,0.325000000,-0.075000000,0.061794350,0.061798059,-0.000003710,1114,0.071358206,0.071355396,0.000002810,5664,0.061489475,0.061489887,-0.000000412,2268,3,6,1,3,2,3,0.000002810,-0.000000437
source_doy_mode,0.325000000,-0.050000000,0.061795574,0.061798059,-0.000002485,1114,0.071357244,0.071355396,0.000001848,5664,0.061489581,0.061489887,-0.000000306,2268,3,6,1,3,2,3,0.000001848,-0.000000314
source_doy_mode,0.325000000,-0.025000000,0.061796811,0.061798059,-0.000001248,1114,0.071356308,0.071355396,0.000000912,5664,0.061489718,0.061489887,-0.000000169,2268,3,6,1,3,2,3,0.000000912,-0.000000169
source_doy_mode,0.325000000,0.000000000,0.061798059,0.061798059,0.000000000,1114,0.071355396,0.071355396,0.000000000,5664,0.061489887,0.061489887,0.000000000,2268,0,6,0,3,0,3,0.000000000,0.000000000
source_doy_mode,0.325000000,0.025000000,0.061799319,0.061798059,0.000001260,1114,0.071354509,0.071355396,-0.000000887,5664,0.061490087,0.061489887,0.000000200,2268,3,6,2,3,1,3,0.000001260,0.000000191
source_doy_mode,0.325000000,0.050000000,0.061800591,0.061798059,0.000002532,1114,0.071353648,0.071355396,-0.000001748,5664,0.061490319,0.061489887,0.000000432,2268,3,6,2,3,1,3,0.000002532,0.000000405
source_doy_mode,0.325000000,0.075000000,0.061801875,0.061798059,0.000003816,1114,0.071352811,0.071355396,-0.000002585,5664,0.061490583,0.061489887,0.000000696,2268,3,6,2,3,1,3,0.000003816,0.000000642
source_doy_mode,0.325000000,0.100000000,0.061803170,0.061798059,0.000005111,1114,0.071351999,0.071355396,-0.000003397,5664,0.061490877,0.061489887,0.000000990,2268,3,6,2,3,1,3,0.000005111,0.000000901
source_doy_mode,0.325000000,0.125000000,0.061804477,0.061798059,0.000006418,1114,0.071351212,0.071355396,-0.000004184,5664,0.061491204,0.061489887,0.000001317,2268,3,6,2,3,1,3,0.000006418,0.000001184
source_doy_mode,0.325000000,0.150000000,0.061805796,0.061798059,0.000007737,1114,0.071350450,0.071355396,-0.000004946,5664,0.061491562,0.061489887,0.000001674,2268,3,6,2,3,1,3,0.000007737,0.000001489
source_doy_mode,0.325000000,0.175000000,0.061807127,0.061798059,0.000009068,1114,0.071349714,0.071355396,-0.000005682,5664,0.061491951,0.061489887,0.000002064,2268,3,6,2,3,1,3,0.000009068,0.000001816
source_doy_mode,0.325000000,0.200000000,0.061808470,0.061798059,0.000010411,1114,0.071349002,0.071355396,-0.000006394,5664,0.061492372,0.061489887,0.000002484,2268,3,6,2,3,1,3,0.000010411,0.000002167
source_doy_mode,0.325000000,0.225000000,0.061809824,0.061798059,0.000011765,1114,0.071348315,0.071355396,-0.000007081,5664,0.061492824,0.061489887,0.000002937,2268,3,6,2,3,1,3,0.000011765,0.000002540
source_doy_mode,0.325000000,0.250000000,0.061811190,0.061798059,0.000013131,1114,0.071347653,0.071355396,-0.000007743,5664,0.061493307,0.061489887,0.000003420,2268,3,6,2,3,1,3,0.000013131,0.000002936
source_doy_mode,0.325000000,0.275000000,0.061812568,0.061798059,0.000014509,1114,0.071347016,0.071355396,-0.000008380,5664,0.061493823,0.061489887,0.000003935,2268,3,6,2,3,1,3,0.000014509,0.000003355
source_doy_mode,0.325000000,0.300000000,0.061813958,0.061798059,0.000015899,1114,0.071346404,0.071355396,-0.000008992,5664,0.061494369,0.061489887,0.000004482,2268,3,6,2,3,1,3,0.000015899,0.000003796
source_doy_mode,0.325000000,0.325000000,0.061815359,0.061798059,0.000017300,1114,0.071345817,0.071355396,-0.000009580,5664,0.061494947,0.061489887,0.000005060,2268,3,6,2,3,1,3,0.000017300,0.000004260
source_doy_mode,0.325000000,0.350000000,0.061816773,0.061798059,0.000018713,1114,0.071345254,0.071355396,-0.000010142,5664,0.061495557,0.061489887,0.000005670,2268,3,6,2,3,1,3,0.000018713,0.000004747
source_doy_mode,0.325000000,0.375000000,0.061818198,0.061798059,0.000020138,1114,0.071344717,0.071355396,-0.000010679,5664,0.061496198,0.061489887,0.000006311,2268,3,6,2,3,1,3,0.000020138,0.000005257
source_doy_mode,0.325000000,0.400000000,0.061819634,0.061798059,0.000021575,1114,0.071344205,0.071355396,-0.000011191,5664,0.061496871,0.061489887,0.000006983,2268,3,6,2,3,1,3,0.000021575,0.000005789
source_doy_mode,0.325000000,0.425000000,0.061821083,0.061798059,0.000023024,1114,0.071343718,0.071355396,-0.000011678,5664,0.061497575,0.061489887,0.000007688,2268,3,6,2,3,1,3,0.000023024,0.000006344
source_doy_mode,0.325000000,0.450000000,0.061822543,0.061798059,0.000024484,1114,0.071343256,0.071355396,-0.000012140,5664,0.061498310,0.061489887,0.000008423,2268,3,6,2,3,1,3,0.000024484,0.000006922
source_doy_mode,0.325000000,0.475000000,0.061824015,0.061798059,0.000025956,1114,0.071342818,0.071355396,-0.000012578,5664,0.061499077,0.061489887,0.000009190,2268,3,6,2,3,1,3,0.000025956,0.000007523
source_doy_mode,0.325000000,0.500000000,0.061825499,0.061798059,0.000027440,1114,0.071342406,0.071355396,-0.000012990,5664,0.061499876,0.061489887,0.000009988,2268,3,6,2,3,0,3,0.000027440,0.000008146
source_doy_mode,0.325000000,0.525000000,0.061826995,0.061798059,0.000028936,1114,0.071342019,0.071355396,-0.000013377,5664,0.061500705,0.061489887,0.000010818,2268,3,6,2,3,0,3,0.000028936,0.000008792
source_doy_mode,0.325000000,0.550000000,0.061828502,0.061798059,0.000030443,1114,0.071341657,0.071355396,-0.000013739,5664,0.061501567,0.061489887,0.000011680,2268,3,6,2,3,0,3,0.000030443,0.000009461
source_doy_mode,0.325000000,0.575000000,0.061830022,0.061798059,0.000031963,1114,0.071341319,0.071355396,-0.000014077,5664,0.061502460,0.061489887,0.000012572,2268,3,6,2,3,0,3,0.000031963,0.000010153
source_doy_mode,0.325000000,0.600000000,0.061831553,0.061798059,0.000033493,1114,0.071341007,0.071355396,-0.000014389,5664,0.061503384,0.061489887,0.000013497,2268,3,6,2,3,0,3,0.000033493,0.000010867
source_doy_mode,0.325000000,0.625000000,0.061833095,0.061798059,0.000035036,1114,0.071340720,0.071355396,-0.000014677,5664,0.061504340,0.061489887,0.000014453,2268,3,6,2,3,0,3,0.000035036,0.000011604
source_doy_mode,0.325000000,0.650000000,0.061834650,0.061798059,0.000036591,1114,0.071340457,0.071355396,-0.000014939,5664,0.061505327,0.061489887,0.000015440,2268,3,6,2,3,0,3,0.000036591,0.000012364
source_doy_mode,0.325000000,0.675000000,0.061836216,0.061798059,0.000038157,1114,0.071340220,0.071355396,-0.000015176,5664,0.061506346,0.061489887,0.000016458,2268,3,6,2,3,0,3,0.000038157,0.000013146
source_doy_mode,0.325000000,0.700000000,0.061837794,0.061798059,0.000039735,1114,0.071340007,0.071355396,-0.000015389,5664,0.061507396,0.061489887,0.000017509,2268,3,6,2,3,0,3,0.000039735,0.000013952
source_doy_mode,0.325000000,0.725000000,0.061839384,0.061798059,0.000041325,1114,0.071339820,0.071355396,-0.000015576,5664,0.061508477,0.061489887,0.000018590,2268,3,6,2,3,0,3,0.000041325,0.000014780
source_doy_mode,0.325000000,0.750000000,0.061840986,0.061798059,0.000042926,1114,0.071339657,0.071355396,-0.000015739,5664,0.061509590,0.061489887,0.000019703,2268,3,6,2,3,0,3,0.000042926,0.000015630
source_doy_mode,0.325000000,0.775000000,0.061842599,0.061798059,0.000044540,1114,0.071339520,0.071355396,-0.000015876,5664,0.061510735,0.061489887,0.000020848,2268,3,6,2,3,0,3,0.000044540,0.000016504
source_doy_mode,0.325000000,0.800000000,0.061844224,0.061798059,0.000046165,1114,0.071339407,0.071355396,-0.000015989,5664,0.061511911,0.061489887,0.000022024,2268,3,6,2,3,0,3,0.000046165,0.000017400
source_doy_mode,0.325000000,0.825000000,0.061845861,0.061798059,0.000047802,1114,0.071339320,0.071355396,-0.000016076,5664,0.061513118,0.061489887,0.000023231,2268,3,6,2,3,0,3,0.000047802,0.000018319
source_doy_mode,0.325000000,0.850000000,0.061847509,0.061798059,0.000049450,1114,0.071339257,0.071355396,-0.000016139,5664,0.061514357,0.061489887,0.000024470,2268,3,6,2,3,0,3,0.000049450,0.000019260
source_doy_mode,0.325000000,0.875000000,0.061849170,0.061798059,0.000051111,1114,0.071339219,0.071355396,-0.000016177,5664,0.061515627,0.061489887,0.000025740,2268,3,6,2,3,0,3,0.000051111,0.000020225
source_doy_mode,0.325000000,0.900000000,0.061850842,0.061798059,0.000052783,1114,0.071339207,0.071355396,-0.000016189,5664,0.061516929,0.061489887,0.000027042,2268,3,6,2,3,0,3,0.000052783,0.000021212
source_doy_mode,0.325000000,0.925000000,0.061852526,0.061798059,0.000054467,1114,0.071339219,0.071355396,-0.000016177,5664,0.061518262,0.061489887,0.000028375,2268,3,6,2,3,0,3,0.000054467,0.000022222
source_doy_mode,0.325000000,0.950000000,0.061854222,0.061798059,0.000056162,1114,0.071339256,0.071355396,-0.000016140,5664,0.061519627,0.061489887,0.000029740,2268,3,6,2,3,0,3,0.000056162,0.000023254
source_doy_mode,0.325000000,0.975000000,0.061855929,0.061798059,0.000057870,1114,0.071339319,0.071355396,-0.000016077,5664,0.061521023,0.061489887,0.000031136,2268,3,6,2,3,0,3,0.000057870,0.000024309
source_doy_mode,0.325000000,1.000000000,0.061857648,0.061798059,0.000059589,1114,0.071339406,0.071355396,-0.000015990,5664,0.061522450,0.061489887,0.000032563,2268,3,6,2,3,0,3,0.000059589,0.000025387
source_doy_mode,0.350000000,-1.000000000,0.061769873,0.061807288,-0.000037415,1114,0.071490055,0.071430462,0.000059593,5664,0.061493454,0.061470550,0.000022904,2268,3,6,0,3,0,3,0.000059593,0.000015028
source_doy_mode,0.350000000,-0.975000000,0.061770577,0.061807288,-0.000036711,1114,0.071488048,0.071430462,0.000057586,5664,0.061492228,0.061470550,0.000021678,2268,3,6,0,3,0,3,0.000057586,0.000014185
source_doy_mode,0.350000000,-0.950000000,0.061771293,0.061807288,-0.000035995,1114,0.071486068,0.071430462,0.000055606,5664,0.061491035,0.061470550,0.000020485,2268,3,6,0,3,0,3,0.000055606,0.000013365
source_doy_mode,0.350000000,-0.925000000,0.061772020,0.061807288,-0.000035267,1114,0.071484114,0.071430462,0.000053652,5664,0.061489876,0.061470550,0.000019326,2268,3,6,0,3,0,3,0.000053652,0.000012570
source_doy_mode,0.350000000,-0.900000000,0.061772760,0.061807288,-0.000034528,1114,0.071482187,0.071430462,0.000051725,5664,0.061488750,0.061470550,0.000018200,2268,3,6,0,3,0,3,0.000051725,0.000011799
source_doy_mode,0.350000000,-0.875000000,0.061773511,0.061807288,-0.000033776,1114,0.071480287,0.071430462,0.000049824,5664,0.061487658,0.061470550,0.000017108,2268,3,6,0,3,0,3,0.000049824,0.000011052
source_doy_mode,0.350000000,-0.850000000,0.061774275,0.061807288,-0.000033013,1114,0.071478412,0.071430462,0.000047950,5664,0.061486599,0.061470550,0.000016049,2268,3,6,0,3,0,3,0.000047950,0.000010329
source_doy_mode,0.350000000,-0.825000000,0.061775050,0.061807288,-0.000032238,1114,0.071476565,0.071430462,0.000046102,5664,0.061485574,0.061470550,0.000015024,2268,3,6,0,3,0,3,0.000046102,0.000009630
source_doy_mode,0.350000000,-0.800000000,0.061775837,0.061807288,-0.000031451,1114,0.071474743,0.071430462,0.000044281,5664,0.061484582,0.061470550,0.000014032,2268,3,6,0,3,0,3,0.000044281,0.000008954
source_doy_mode,0.350000000,-0.775000000,0.061776636,0.061807288,-0.000030652,1114,0.071472949,0.071430462,0.000042486,5664,0.061483624,0.061470550,0.000013074,2268,3,6,0,3,0,3,0.000042486,0.000008303
source_doy_mode,0.350000000,-0.750000000,0.061777446,0.061807288,-0.000029841,1114,0.071471180,0.071430462,0.000040718,5664,0.061482699,0.061470550,0.000012149,2268,3,6,0,3,0,3,0.000040718,0.000007675
source_doy_mode,0.350000000,-0.725000000,0.061778269,0.061807288,-0.000029018,1114,0.071469439,0.071430462,0.000038976,5664,0.061481808,0.061470550,0.000011258,2268,3,6,0,3,0,3,0.000038976,0.000007072
source_doy_mode,0.350000000,-0.700000000,0.061779104,0.061807288,-0.000028184,1114,0.071467723,0.071430462,0.000037261,5664,0.061480950,0.061470550,0.000010401,2268,3,6,0,3,1,3,0.000037261,0.000006493
source_doy_mode,0.350000000,-0.675000000,0.061779950,0.061807288,-0.000027338,1114,0.071466035,0.071430462,0.000035572,5664,0.061480126,0.061470550,0.000009576,2268,3,6,0,3,1,3,0.000035572,0.000005937
source_doy_mode,0.350000000,-0.650000000,0.061780808,0.061807288,-0.000026479,1114,0.071464372,0.071430462,0.000033910,5664,0.061479336,0.061470550,0.000008786,2268,3,6,0,3,1,3,0.000033910,0.000005406
source_doy_mode,0.350000000,-0.625000000,0.061781678,0.061807288,-0.000025609,1114,0.071462737,0.071430462,0.000032275,5664,0.061478579,0.061470550,0.000008029,2268,3,6,0,3,1,3,0.000032275,0.000004898
source_doy_mode,0.350000000,-0.600000000,0.061782560,0.061807288,-0.000024727,1114,0.071461127,0.071430462,0.000030665,5664,0.061477855,0.061470550,0.000007305,2268,3,6,0,3,1,3,0.000030665,0.000004414
source_doy_mode,0.350000000,-0.575000000,0.061783454,0.061807288,-0.000023833,1114,0.071459545,0.071430462,0.000029083,5664,0.061477165,0.061470550,0.000006615,2268,3,6,0,3,1,3,0.000029083,0.000003955
source_doy_mode,0.350000000,-0.550000000,0.061784360,0.061807288,-0.000022928,1114,0.071457989,0.071430462,0.000027526,5664,0.061476508,0.061470550,0.000005959,2268,3,6,0,3,1,3,0.000027526,0.000003519
source_doy_mode,0.350000000,-0.525000000,0.061785278,0.061807288,-0.000022010,1114,0.071456459,0.071430462,0.000025997,5664,0.061475885,0.061470550,0.000005336,2268,3,6,0,3,1,3,0.000025997,0.000003107
source_doy_mode,0.350000000,-0.500000000,0.061786207,0.061807288,-0.000021080,1114,0.071454956,0.071430462,0.000024493,5664,0.061475296,0.061470550,0.000004746,2268,3,6,0,3,1,3,0.000024493,0.000002720
source_doy_mode,0.350000000,-0.475000000,0.061787148,0.061807288,-0.000020139,1114,0.071453479,0.071430462,0.000023017,5664,0.061474740,0.061470550,0.000004190,2268,3,6,1,3,1,3,0.000023017,0.000002356
source_doy_mode,0.350000000,-0.450000000,0.061788102,0.061807288,-0.000019186,1114,0.071452029,0.071430462,0.000021567,5664,0.061474218,0.061470550,0.000003668,2268,3,6,1,3,1,3,0.000021567,0.000002016
source_doy_mode,0.350000000,-0.425000000,0.061789067,0.061807288,-0.000018221,1114,0.071450605,0.071430462,0.000020143,5664,0.061473729,0.061470550,0.000003179,2268,3,6,1,3,1,3,0.000020143,0.000001700
source_doy_mode,0.350000000,-0.400000000,0.061790044,0.061807288,-0.000017244,1114,0.071449208,0.071430462,0.000018746,5664,0.061473274,0.061470550,0.000002724,2268,3,6,1,3,1,3,0.000018746,0.000001409
source_doy_mode,0.350000000,-0.375000000,0.061791032,0.061807288,-0.000016255,1114,0.071447837,0.071430462,0.000017375,5664,0.061472852,0.061470550,0.000002302,2268,3,6,1,3,1,3,0.000017375,0.000001141
source_doy_mode,0.350000000,-0.350000000,0.061792033,0.061807288,-0.000015255,1114,0.071446493,0.071430462,0.000016031,5664,0.061472464,0.061470550,0.000001914,2268,3,6,1,3,1,3,0.000016031,0.000000897
source_doy_mode,0.350000000,-0.325000000,0.061793046,0.061807288,-0.000014242,1114,0.071445176,0.071430462,0.000014714,5664,0.061472109,0.061470550,0.000001559,2268,3,6,1,3,1,3,0.000014714,0.000000677
source_doy_mode,0.350000000,-0.300000000,0.061794070,0.061807288,-0.000013218,1114,0.071443885,0.071430462,0.000013423,5664,0.061471788,0.061470550,0.000001238,2268,3,6,1,3,1,3,0.000013423,0.000000481
source_doy_mode,0.350000000,-0.275000000,0.061795106,0.061807288,-0.000012181,1114,0.071442620,0.071430462,0.000012158,5664,0.061471500,0.061470550,0.000000950,2268,3,6,1,3,1,3,0.000012158,0.000000309
source_doy_mode,0.350000000,-0.250000000,0.061796154,0.061807288,-0.000011133,1114,0.071441382,0.071430462,0.000010920,5664,0.061471246,0.061470550,0.000000696,2268,3,6,1,3,1,3,0.000010920,0.000000161
source_doy_mode,0.350000000,-0.225000000,0.061797214,0.061807288,-0.000010073,1114,0.071440171,0.071430462,0.000009709,5664,0.061471025,0.061470550,0.000000476,2268,3,6,1,3,1,3,0.000009709,0.000000037
source_doy_mode,0.350000000,-0.200000000,0.061798286,0.061807288,-0.000009001,1114,0.071438986,0.071430462,0.000008524,5664,0.061470838,0.061470550,0.000000289,2268,3,6,1,3,1,3,0.000008524,-0.000000063
source_doy_mode,0.350000000,-0.175000000,0.061799370,0.061807288,-0.000007918,1114,0.071437828,0.071430462,0.000007366,5664,0.061470685,0.061470550,0.000000135,2268,3,6,1,3,1,3,0.000007366,-0.000000139
source_doy_mode,0.350000000,-0.150000000,0.061800465,0.061807288,-0.000006822,1114,0.071436696,0.071430462,0.000006234,5664,0.061470565,0.061470550,0.000000015,2268,3,6,1,3,1,3,0.000006234,-0.000000191
source_doy_mode,0.350000000,-0.125000000,0.061801573,0.061807288,-0.000005715,1114,0.071435591,0.071430462,0.000005128,5664,0.061470479,0.061470550,-0.000000071,2268,3,6,1,3,1,3,0.000005128,-0.000000219
source_doy_mode,0.350000000,-0.100000000,0.061802692,0.061807288,-0.000004596,1114,0.071434512,0.071430462,0.000004050,5664,0.061470426,0.061470550,-0.000000124,2268,3,6,1,3,1,3,0.000004050,-0.000000223
