route,features,group,seed,split,model,cap,n,rmse,baseline_rmse,delta_rmse,improved
new25,candidate,group_aoiyear,1,1,ridge100,0.01,77,0.1882482754528417,0.18813620303148876,0.00011207242135294337,0
new25,candidate,group_aoiyear,1,1,ridge100,0.02,77,0.1882482754528417,0.18813620303148876,0.00011207242135294337,0
new25,candidate,group_aoiyear,1,1,ridge100,0.03,77,0.1882482754528417,0.18813620303148876,0.00011207242135294337,0
new25,candidate,group_aoiyear,1,1,ridge100,0.04,77,0.1882482754528417,0.18813620303148876,0.00011207242135294337,0
new25,candidate,group_aoiyear,1,1,ridge100,0.06,77,0.1882482754528417,0.18813620303148876,0.00011207242135294337,0
new25,candidate,group_aoiyear,1,2,ridge100,0.01,77,0.052955357798396205,0.05265886988120396,0.0002964879171922438,0
new25,candidate,group_aoiyear,1,2,ridge100,0.02,77,0.052955357798396205,0.05265886988120396,0.0002964879171922438,0
new25,candidate,group_aoiyear,1,2,ridge100,0.03,77,0.052955357798396205,0.05265886988120396,0.0002964879171922438,0
new25,candidate,group_aoiyear,1,2,ridge100,0.04,77,0.052955357798396205,0.05265886988120396,0.0002964879171922438,0
new25,candidate,group_aoiyear,1,2,ridge100,0.06,77,0.052955357798396205,0.05265886988120396,0.0002964879171922438,0
new25,candidate,group_aoiyear,1,3,ridge100,0.01,77,0.05236232317511495,0.050613936907144275,0.001748386267970678,0
new25,candidate,group_aoiyear,1,3,ridge100,0.02,77,0.052368149677071624,0.050613936907144275,0.001754212769927349,0
new25,candidate,group_aoiyear,1,3,ridge100,0.03,77,0.052368149677071624,0.050613936907144275,0.001754212769927349,0
new25,candidate,group_aoiyear,1,3,ridge100,0.04,77,0.052368149677071624,0.050613936907144275,0.001754212769927349,0
new25,candidate,group_aoiyear,1,3,ridge100,0.06,77,0.052368149677071624,0.050613936907144275,0.001754212769927349,0
new25,candidate,group_aoiyear,1,1,hgb8,0.01,77,0.18824884241830464,0.18813620303148876,0.00011263938681588259,0
new25,candidate,group_aoiyear,1,1,hgb8,0.02,77,0.18827125420684257,0.18813620303148876,0.00013505117535381195,0
new25,candidate,group_aoiyear,1,1,hgb8,0.03,77,0.18827125420684257,0.18813620303148876,0.00013505117535381195,0
new25,candidate,group_aoiyear,1,1,hgb8,0.04,77,0.18827125420684257,0.18813620303148876,0.00013505117535381195,0
new25,candidate,group_aoiyear,1,1,hgb8,0.06,77,0.18827125420684257,0.18813620303148876,0.00013505117535381195,0
new25,candidate,group_aoiyear,1,2,hgb8,0.01,77,0.05347528179224204,0.05265886988120396,0.0008164119110380813,0
new25,candidate,group_aoiyear,1,2,hgb8,0.02,77,0.05450157926400003,0.05265886988120396,0.0018427093827960705,0
new25,candidate,group_aoiyear,1,2,hgb8,0.03,77,0.05450157926400003,0.05265886988120396,0.0018427093827960705,0
new25,candidate,group_aoiyear,1,2,hgb8,0.04,77,0.05450157926400003,0.05265886988120396,0.0018427093827960705,0
new25,candidate,group_aoiyear,1,2,hgb8,0.06,77,0.05450157926400003,0.05265886988120396,0.0018427093827960705,0
new25,candidate,group_aoiyear,1,3,hgb8,0.01,77,0.052189531867421264,0.050613936907144275,0.0015755949602769895,0
new25,candidate,group_aoiyear,1,3,hgb8,0.02,77,0.05298208793982135,0.050613936907144275,0.0023681510326770752,0
new25,candidate,group_aoiyear,1,3,hgb8,0.03,77,0.053096899422120376,0.050613936907144275,0.0024829625149761017,0
new25,candidate,group_aoiyear,1,3,hgb8,0.04,77,0.053096899422120376,0.050613936907144275,0.0024829625149761017,0
new25,candidate,group_aoiyear,1,3,hgb8,0.06,77,0.053096899422120376,0.050613936907144275,0.0024829625149761017,0
new25,candidate,group_aoiyear,2,1,ridge30,0.01,70,0.19024435828075636,0.1899197862770119,0.00032457200374447215,0
new25,candidate,group_aoiyear,2,1,ridge30,0.02,70,0.19024435828075636,0.1899197862770119,0.00032457200374447215,0
new25,candidate,group_aoiyear,2,1,ridge30,0.03,70,0.19024435828075636,0.1899197862770119,0.00032457200374447215,0
new25,candidate,group_aoiyear,2,1,ridge30,0.04,70,0.19024435828075636,0.1899197862770119,0.00032457200374447215,0
new25,candidate,group_aoiyear,2,1,ridge30,0.06,70,0.19024435828075636,0.1899197862770119,0.00032457200374447215,0
new25,candidate,group_aoiyear,2,2,ridge30,0.01,77,0.05589329202730845,0.055600683052175845,0.00029260897513260636,0
new25,candidate,group_aoiyear,2,2,ridge30,0.02,77,0.05589329202730845,0.055600683052175845,0.00029260897513260636,0
new25,candidate,group_aoiyear,2,2,ridge30,0.03,77,0.05589329202730845,0.055600683052175845,0.00029260897513260636,0
new25,candidate,group_aoiyear,2,2,ridge30,0.04,77,0.05589329202730845,0.055600683052175845,0.00029260897513260636,0
new25,candidate,group_aoiyear,2,2,ridge30,0.06,77,0.05589329202730845,0.055600683052175845,0.00029260897513260636,0
new25,candidate,group_aoiyear,2,3,ridge30,0.01,69,0.1908048358468985,0.19047806760375363,0.0003267682431448704,0
new25,candidate,group_aoiyear,2,3,ridge30,0.02,69,0.1908048358468985,0.19047806760375363,0.0003267682431448704,0
new25,candidate,group_aoiyear,2,3,ridge30,0.03,69,0.1908048358468985,0.19047806760375363,0.0003267682431448704,0
new25,candidate,group_aoiyear,2,3,ridge30,0.04,69,0.1908048358468985,0.19047806760375363,0.0003267682431448704,0
new25,candidate,group_aoiyear,2,3,ridge30,0.06,69,0.1908048358468985,0.19047806760375363,0.0003267682431448704,0
new25,candidate,group_aoiyear,2,1,ridge100,0.01,70,0.190252608430236,0.1899197862770119,0.00033282215322411046,0
new25,candidate,group_aoiyear,2,1,ridge100,0.02,70,0.190252608430236,0.1899197862770119,0.00033282215322411046,0
new25,candidate,group_aoiyear,2,1,ridge100,0.03,70,0.190252608430236,0.1899197862770119,0.00033282215322411046,0
new25,candidate,group_aoiyear,2,1,ridge100,0.04,70,0.190252608430236,0.1899197862770119,0.00033282215322411046,0
new25,candidate,group_aoiyear,2,1,ridge100,0.06,70,0.190252608430236,0.1899197862770119,0.00033282215322411046,0
new25,candidate,group_aoiyear,2,2,ridge100,0.01,77,0.05592532826882945,0.055600683052175845,0.0003246452166536032,0
new25,candidate,group_aoiyear,2,2,ridge100,0.02,77,0.05592532826882945,0.055600683052175845,0.0003246452166536032,0
new25,candidate,group_aoiyear,2,2,ridge100,0.03,77,0.05592532826882945,0.055600683052175845,0.0003246452166536032,0
new25,candidate,group_aoiyear,2,2,ridge100,0.04,77,0.05592532826882945,0.055600683052175845,0.0003246452166536032,0
new25,candidate,group_aoiyear,2,2,ridge100,0.06,77,0.05592532826882945,0.055600683052175845,0.0003246452166536032,0
new25,candidate,group_aoiyear,2,3,ridge100,0.01,69,0.1908148506081613,0.19047806760375363,0.00033678300440767583,0
new25,candidate,group_aoiyear,2,3,ridge100,0.02,69,0.1908148506081613,0.19047806760375363,0.00033678300440767583,0
new25,candidate,group_aoiyear,2,3,ridge100,0.03,69,0.1908148506081613,0.19047806760375363,0.00033678300440767583,0
new25,candidate,group_aoiyear,2,3,ridge100,0.04,69,0.1908148506081613,0.19047806760375363,0.00033678300440767583,0
new25,candidate,group_aoiyear,2,3,ridge100,0.06,69,0.1908148506081613,0.19047806760375363,0.00033678300440767583,0
new25,candidate,group_aoiyear,2,1,hgb8,0.01,70,0.1897412750337636,0.1899197862770119,-0.0001785112432483027,1
new25,candidate,group_aoiyear,2,1,hgb8,0.02,70,0.18974212587570422,0.1899197862770119,-0.00017766040130767768,1
new25,candidate,group_aoiyear,2,1,hgb8,0.03,70,0.18974212587570422,0.1899197862770119,-0.00017766040130767768,1
new25,candidate,group_aoiyear,2,1,hgb8,0.04,70,0.18974212587570422,0.1899197862770119,-0.00017766040130767768,1
new25,candidate,group_aoiyear,2,1,hgb8,0.06,70,0.18974212587570422,0.1899197862770119,-0.00017766040130767768,1
new25,candidate,group_aoiyear,2,2,hgb8,0.01,77,0.05560204412826419,0.055600683052175845,1.3610760883422945e-06,0
new25,candidate,group_aoiyear,2,2,hgb8,0.02,77,0.056023234222569246,0.055600683052175845,0.00042255117039340095,0
new25,candidate,group_aoiyear,2,2,hgb8,0.03,77,0.056023234222569246,0.055600683052175845,0.00042255117039340095,0
new25,candidate,group_aoiyear,2,2,hgb8,0.04,77,0.056023234222569246,0.055600683052175845,0.00042255117039340095,0
new25,candidate,group_aoiyear,2,2,hgb8,0.06,77,0.056023234222569246,0.055600683052175845,0.00042255117039340095,0
new25,candidate,group_aoiyear,2,3,hgb8,0.01,69,0.19057962128533817,0.19047806760375363,0.00010155368158454303,0
new25,candidate,group_aoiyear,2,3,hgb8,0.02,69,0.19058044193627077,0.19047806760375363,0.00010237433251714112,0
new25,candidate,group_aoiyear,2,3,hgb8,0.03,69,0.19058044193627077,0.19047806760375363,0.00010237433251714112,0
new25,candidate,group_aoiyear,2,3,hgb8,0.04,69,0.19058044193627077,0.19047806760375363,0.00010237433251714112,0
new25,candidate,group_aoiyear,2,3,hgb8,0.06,69,0.19058044193627077,0.19047806760375363,0.00010237433251714112,0
new25,compact,group_aoi,0,1,ridge30,0.01,76,0.06463313458013949,0.06263608873178357,0.001997045848355916,0
new25,compact,group_aoi,0,1,ridge30,0.02,76,0.06679960922238558,0.06263608873178357,0.004163520490602007,0
new25,compact,group_aoi,0,1,ridge30,0.03,76,0.06849965046880482,0.06263608873178357,0.005863561737021253,0
new25,compact,group_aoi,0,1,ridge30,0.04,76,0.06942028801767991,0.06263608873178357,0.006784199285896339,0
new25,compact,group_aoi,0,1,ridge30,0.06,76,0.07024954940121968,0.06263608873178357,0.007613460669436106,0
new25,compact,group_aoi,0,2,ridge30,0.01,73,0.06870444554924486,0.0675532806584208,0.0011511648908240635,0
new25,compact,group_aoi,0,2,ridge30,0.02,73,0.07012467500132304,0.0675532806584208,0.002571394342902239,0
new25,compact,group_aoi,0,2,ridge30,0.03,73,0.07162697760736288,0.0675532806584208,0.004073696948942079,0
new25,compact,group_aoi,0,2,ridge30,0.04,73,0.0727767165520561,0.0675532806584208,0.005223435893635303,0
new25,compact,group_aoi,0,2,ridge30,0.06,73,0.07345548418833862,0.0675532806584208,0.005902203529917827,0
new25,compact,group_aoi,0,3,ridge30,0.01,78,0.06572334258602085,0.06414046354739349,0.0015828790386273606,0
new25,compact,group_aoi,0,3,ridge30,0.02,78,0.06802521916920581,0.06414046354739349,0.0038847556218123275,0
new25,compact,group_aoi,0,3,ridge30,0.03,78,0.06994073885213117,0.06414046354739349,0.005800275304737687,0
new25,compact,group_aoi,0,3,ridge30,0.04,78,0.07101740192997728,0.06414046354739349,0.006876938382583797,0
new25,compact,group_aoi,0,3,ridge30,0.06,78,0.07171370146611308,0.06414046354739349,0.007573237918719597,0
new25,compact,group_aoi,0,1,ridge100,0.01,76,0.06473099556520422,0.06263608873178357,0.0020949068334206455,0
new25,compact,group_aoi,0,1,ridge100,0.02,76,0.06662079497838516,0.06263608873178357,0.003984706246601591,0
new25,compact,group_aoi,0,1,ridge100,0.03,76,0.06779487277321537,0.06263608873178357,0.005158784041431802,0
new25,compact,group_aoi,0,1,ridge100,0.04,76,0.06822144060604998,0.06263608873178357,0.0055853518742664116,0
new25,compact,group_aoi,0,1,ridge100,0.06,76,0.06899078780359516,0.06263608873178357,0.00635469907181159,0
new25,compact,group_aoi,0,2,ridge100,0.01,73,0.06879245007524346,0.0675532806584208,0.001239169416822658,0
new25,compact,group_aoi,0,2,ridge100,0.02,73,0.07018978535667916,0.0675532806584208,0.0026365046982583656,0
new25,compact,group_aoi,0,2,ridge100,0.03,73,0.0713648564184243,0.0675532806584208,0.003811575760003502,0
new25,compact,group_aoi,0,2,ridge100,0.04,73,0.07179916258853677,0.0675532806584208,0.004245881930115977,0
new25,compact,group_aoi,0,2,ridge100,0.06,73,0.0721494170227941,0.0675532806584208,0.004596136364373296,0
new25,compact,group_aoi,0,3,ridge100,0.01,78,0.06586985534283957,0.06414046354739349,0.0017293917954460808,0
new25,compact,group_aoi,0,3,ridge100,0.02,78,0.0678658255639725,0.06414046354739349,0.003725362016579012,0
new25,compact,group_aoi,0,3,ridge100,0.03,78,0.06939336139255695,0.06414046354739349,0.0052528978451634595,0
new25,compact,group_aoi,0,3,ridge100,0.04,78,0.07001353268106865,0.06414046354739349,0.005873069133675163,0
new25,compact,group_aoi,0,3,ridge100,0.06,78,0.07010525552556295,0.06414046354739349,0.005964791978169459,0
new25,compact,group_aoi,0,1,hgb8,0.01,76,0.06452446761311584,0.06263608873178357,0.0018883788813322672,0
new25,compact,group_aoi,0,1,hgb8,0.02,76,0.06611562304827873,0.06263608873178357,0.003479534316495156,0
new25,compact,group_aoi,0,1,hgb8,0.03,76,0.06702189903509861,0.06263608873178357,0.004385810303315044,0
new25,compact,group_aoi,0,1,hgb8,0.04,76,0.067141575244794,0.06263608873178357,0.004505486513010429,0
new25,compact,group_aoi,0,1,hgb8,0.06,76,0.067141575244794,0.06263608873178357,0.004505486513010429,0
new25,compact,group_aoi,0,2,hgb8,0.01,73,0.06952490811259898,0.0675532806584208,0.0019716274541781847,0
new25,compact,group_aoi,0,2,hgb8,0.02,73,0.07082688564629157,0.0675532806584208,0.0032736049878707707,0
new25,compact,group_aoi,0,2,hgb8,0.03,73,0.07131766177570696,0.0675532806584208,0.003764381117286164,0
new25,compact,group_aoi,0,2,hgb8,0.04,73,0.07136155958629713,0.0675532806584208,0.0038082789278763296,0
new25,compact,group_aoi,0,2,hgb8,0.06,73,0.07136155958629713,0.0675532806584208,0.0038082789278763296,0
new25,compact,group_aoi,0,3,hgb8,0.01,78,0.06612418916140797,0.06414046354739349,0.0019837256140144838,0
new25,compact,group_aoi,0,3,hgb8,0.02,78,0.06661716034968224,0.06414046354739349,0.0024766968022887498,0
new25,compact,group_aoi,0,3,hgb8,0.03,78,0.0667015684749589,0.06414046354739349,0.002561104927565408,0
new25,compact,group_aoi,0,3,hgb8,0.04,78,0.0667015684749589,0.06414046354739349,0.002561104927565408,0
new25,compact,group_aoi,0,3,hgb8,0.06,78,0.0667015684749589,0.06414046354739349,0.002561104927565408,0
new25,compact,group_aoi,1,1,ridge30,0.01,77,0.18949632747695785,0.18813620303148876,0.0013601244454690964,0
new25,compact,group_aoi,1,1,ridge30,0.02,77,0.1911177988436754,0.18813620303148876,0.002981595812186655,0
new25,compact,group_aoi,1,1,ridge30,0.03,77,0.19174843559333374,0.18813620303148876,0.00361223256184498,0
new25,compact,group_aoi,1,1,ridge30,0.04,77,0.1918336717718238,0.18813620303148876,0.0036974687403350526,0
new25,compact,group_aoi,1,1,ridge30,0.06,77,0.19183634160698856,0.18813620303148876,0.003700138575499806,0
new25,compact,group_aoi,1,2,ridge30,0.01,77,0.05326300404492593,0.05265886988120396,0.0006041341637219658,0
new25,compact,group_aoi,1,2,ridge30,0.02,77,0.05405437318829364,0.05265886988120396,0.0013955033070896794,0
new25,compact,group_aoi,1,2,ridge30,0.03,77,0.05419602322604759,0.05265886988120396,0.0015371533448436323,0
new25,compact,group_aoi,1,2,ridge30,0.04,77,0.054773347358503435,0.05265886988120396,0.0021144774772994743,0
new25,compact,group_aoi,1,2,ridge30,0.06,77,0.05497188574088898,0.05265886988120396,0.002313015859685019,0
new25,compact,group_aoi,1,3,ridge30,0.01,77,0.0496182450919393,0.050613936907144275,-0.000995691815204973,1
new25,compact,group_aoi,1,3,ridge30,0.02,77,0.04980199406582168,0.050613936907144275,-0.0008119428413225979,1
new25,compact,group_aoi,1,3,ridge30,0.03,77,0.04998542864692323,0.050613936907144275,-0.0006285082602210459,1
new25,compact,group_aoi,1,3,ridge30,0.04,77,0.05025934902760087,0.050613936907144275,-0.0003545878795434068,1
new25,compact,group_aoi,1,3,ridge30,0.06,77,0.05095402951160279,0.050613936907144275,0.00034009260445851813,0
new25,compact,group_aoi,1,1,ridge100,0.01,77,0.18949451103390438,0.18813620303148876,0.0013583080024156258,0
new25,compact,group_aoi,1,1,ridge100,0.02,77,0.19023733623730696,0.18813620303148876,0.002101133205818201,0
new25,compact,group_aoi,1,1,ridge100,0.03,77,0.19035048449492292,0.18813620303148876,0.0022142814634341645,0
new25,compact,group_aoi,1,1,ridge100,0.04,77,0.19035048449492292,0.18813620303148876,0.0022142814634341645,0
new25,compact,group_aoi,1,1,ridge100,0.06,77,0.19035048449492292,0.18813620303148876,0.0022142814634341645,0
new25,compact,group_aoi,1,2,ridge100,0.01,77,0.0531286238954413,0.05265886988120396,0.0004697540142373363,0
new25,compact,group_aoi,1,2,ridge100,0.02,77,0.0535062169693067,0.05265886988120396,0.0008473470881027387,0
new25,compact,group_aoi,1,2,ridge100,0.03,77,0.05328019127047421,0.05265886988120396,0.000621321389270249,0
new25,compact,group_aoi,1,2,ridge100,0.04,77,0.05355851335098022,0.05265886988120396,0.0008996434697762581,0
new25,compact,group_aoi,1,2,ridge100,0.06,77,0.05361638317889097,0.05265886988120396,0.0009575132976870071,0
new25,compact,group_aoi,1,3,ridge100,0.01,77,0.049589093349199566,0.050613936907144275,-0.0010248435579447088,1
new25,compact,group_aoi,1,3,ridge100,0.02,77,0.049971624268230944,0.050613936907144275,-0.000642312638913331,1
new25,compact,group_aoi,1,3,ridge100,0.03,77,0.05022980734140227,0.050613936907144275,-0.00038412956574200574,1
new25,compact,group_aoi,1,3,ridge100,0.04,77,0.05032917247207188,0.050613936907144275,-0.00028476443507239463,1
new25,compact,group_aoi,1,3,ridge100,0.06,77,0.05089231779746587,0.050613936907144275,0.0002783808903215959,0
new25,compact,group_aoi,1,1,hgb8,0.01,77,0.1884011768461328,0.18813620303148876,0.00026497381464404834,0
new25,compact,group_aoi,1,1,hgb8,0.02,77,0.18850125985222693,0.18813620303148876,0.00036505682073817436,0
new25,compact,group_aoi,1,1,hgb8,0.03,77,0.18850125985222693,0.18813620303148876,0.00036505682073817436,0
new25,compact,group_aoi,1,1,hgb8,0.04,77,0.18850125985222693,0.18813620303148876,0.00036505682073817436,0
new25,compact,group_aoi,1,1,hgb8,0.06,77,0.18850125985222693,0.18813620303148876,0.00036505682073817436,0
new25,compact,group_aoi,1,2,hgb8,0.01,77,0.05414410712034966,0.05265886988120396,0.0014852372391456967,0
new25,compact,group_aoi,1,2,hgb8,0.02,77,0.05464042525428569,0.05265886988120396,0.001981555373081728,0
new25,compact,group_aoi,1,2,hgb8,0.03,77,0.05467476030297888,0.05265886988120396,0.00201589042177492,0
new25,compact,group_aoi,1,2,hgb8,0.04,77,0.05467476030297888,0.05265886988120396,0.00201589042177492,0
new25,compact,group_aoi,1,2,hgb8,0.06,77,0.05467476030297888,0.05265886988120396,0.00201589042177492,0
new25,compact,group_aoi,1,3,hgb8,0.01,77,0.05141503917605496,0.050613936907144275,0.0008011022689106834,0
new25,compact,group_aoi,1,3,hgb8,0.02,77,0.052268933149250345,0.050613936907144275,0.0016549962421060702,0
new25,compact,group_aoi,1,3,hgb8,0.03,77,0.05249429624025212,0.050613936907144275,0.001880359333107845,0
new25,compact,group_aoi,1,3,hgb8,0.04,77,0.05249429624025212,0.050613936907144275,0.001880359333107845,0
new25,compact,group_aoi,1,3,hgb8,0.06,77,0.05249429624025212,0.050613936907144275,0.001880359333107845,0
new25,compact,group_aoi,2,1,ridge30,0.01,70,0.19061225841781348,0.1899197862770119,0.0006924721408015921,0
new25,compact,group_aoi,2,1,ridge30,0.02,70,0.19100546009929603,0.1899197862770119,0.0010856738222841389,0
new25,compact,group_aoi,2,1,ridge30,0.03,70,0.19094625821255565,0.1899197862770119,0.0010264719355437546,0
new25,compact,group_aoi,2,1,ridge30,0.04,70,0.1909135977243689,0.1899197862770119,0.000993811447356996,0
new25,compact,group_aoi,2,1,ridge30,0.06,70,0.1909135977243689,0.1899197862770119,0.000993811447356996,0
